"WSZR",7,2017-08-30T11:44:05.7051528+01:00
"Y0LZ",11,2017-08-30T10:56:05.7051528+01:00
"0KO1",6,2017-08-30T11:30:05.7051528+01:00
"2T0Y",10,2017-08-30T10:52:05.7051528+01:00
"3G3Y",0,2017-08-30T12:04:05.7051528+01:00
"V20F",15,2017-08-30T12:03:05.7051528+01:00
"DBLL",4,2017-08-30T10:17:05.7051528+01:00
"BF0G",7,2017-08-30T12:26:05.7051528+01:00
"K2KI",0,2017-08-30T10:14:05.7051528+01:00
"4U0Z",4,2017-08-30T12:27:05.7051528+01:00
"ALNY",0,2017-08-30T10:22:05.7051528+01:00
"YVGA",1,2017-08-30T13:32:05.7051528+01:00
"YCRV",1,2017-08-30T10:59:05.7051528+01:00
"LJU5",16,2017-08-30T11:41:05.7051528+01:00
"1ZNS",17,2017-08-30T10:40:05.7051528+01:00
"UNU4",0,2017-08-30T10:41:05.7051528+01:00
"HXA2",20,2017-08-30T10:12:05.7051528+01:00
"WK0Z",5,2017-08-30T11:52:05.7051528+01:00
"QXY5",6,2017-08-30T10:28:05.7051528+01:00
"VLDE",5,2017-08-30T10:15:05.7051528+01:00
"C42A",12,2017-08-30T10:59:05.7051528+01:00
"R4NX",6,2017-08-30T10:53:05.7051528+01:00
"WTKH",8,2017-08-30T10:58:05.7051528+01:00
"21Y5",4,2017-08-30T11:22:05.7051528+01:00
"AO1H",25,2017-08-30T10:40:05.7051528+01:00
"JQTM",23,2017-08-30T10:30:05.7051528+01:00
"1PZ2",4,2017-08-30T10:02:05.7051528+01:00
"AXTV",3,2017-08-30T11:05:05.7051528+01:00
"1PZ2",5,2017-08-30T10:01:05.7051528+01:00
"UXWV",7,2017-08-30T12:34:05.7051528+01:00
"BEHY",3,2017-08-30T10:23:05.7051528+01:00
"JM3Q",6,2017-08-30T10:32:05.7051528+01:00
"0AAH",5,2017-08-30T11:28:05.7051528+01:00
"JEKQ",0,2017-08-30T11:36:05.7051528+01:00
"LZCW",8,2017-08-30T10:37:05.7051528+01:00
"B5YG",44,2017-08-30T10:53:05.7051528+01:00
"UBJP",0,2017-08-30T11:02:05.7051528+01:00
"UYP5",5,2017-08-30T10:15:05.7051528+01:00
"ANNV",1,2017-08-30T11:18:05.7051528+01:00
"DQTM",0,2017-08-30T10:18:05.7051528+01:00
"SUR1",0,2017-08-30T10:18:05.7051528+01:00
"CIAW",3,2017-08-30T10:01:05.7051528+01:00
"NRRO",0,2017-08-30T12:57:05.7051528+01:00
"HKPE",0,2017-08-30T11:17:05.7051528+01:00
"UUYC",7,2017-08-30T11:06:05.7051528+01:00
"YVGA",0,2017-08-30T13:35:05.7051528+01:00
"BW5P",10,2017-08-30T11:12:05.7051528+01:00
"21FQ",13,2017-08-30T12:28:05.7051528+01:00
"3PMW",0,2017-08-30T12:16:05.7051528+01:00
"UBJP",1,2017-08-30T11:06:05.7051528+01:00
"UUYC",3,2017-08-30T11:05:05.7051528+01:00
"JEKQ",1,2017-08-30T11:40:05.7051528+01:00
"MFHL",18,2017-08-30T11:53:05.7051528+01:00
"XX45",4,2017-08-30T11:12:05.7051528+01:00
"V20F",18,2017-08-30T12:07:05.7051528+01:00
"1ROG",5,2017-08-30T10:03:05.7051528+01:00
"BW5P",5,2017-08-30T11:14:05.7051528+01:00
"AHDH",7,2017-08-30T11:48:05.7051528+01:00
"LOL4",6,2017-08-30T11:13:05.7051528+01:00
"J1IP",0,2017-08-30T10:05:05.7051528+01:00
"BF0G",3,2017-08-30T12:31:05.7051528+01:00
"CU14",9,2017-08-30T11:13:05.7051528+01:00
"UXWV",4,2017-08-30T12:37:05.7051528+01:00
"L3AP",6,2017-08-30T10:27:05.7051528+01:00
"V20F",17,2017-08-30T12:06:05.7051528+01:00
"GARC",0,2017-08-30T10:03:05.7051528+01:00
"GZUU",8,2017-08-30T11:16:05.7051528+01:00
"OHBR",0,2017-08-30T11:27:05.7051528+01:00
"YCRV",4,2017-08-30T11:04:05.7051528+01:00
"JQTM",21,2017-08-30T10:36:05.7051528+01:00
"1ROG",3,2017-08-30T10:06:05.7051528+01:00
"UNU4",0,2017-08-30T10:44:05.7051528+01:00
"G3XP",1,2017-08-30T11:26:05.7051528+01:00
"DH5J",0,2017-08-30T11:03:05.7051528+01:00
"JQTM",19,2017-08-30T10:35:05.7051528+01:00
"J1IP",0,2017-08-30T10:06:05.7051528+01:00
"0KO1",6,2017-08-30T11:35:05.7051528+01:00
"AO1H",29,2017-08-30T10:44:05.7051528+01:00
"BRC2",0,2017-08-30T10:43:05.7051528+01:00
"REZR",4,2017-08-30T10:01:05.7051528+01:00
"SWDN",5,2017-08-30T11:12:05.7051528+01:00
"VZXG",8,2017-08-30T12:02:05.7051528+01:00
"UNU4",0,2017-08-30T10:47:05.7051528+01:00
"SWDN",9,2017-08-30T11:08:05.7051528+01:00
"3IP1",10,2017-08-30T10:02:05.7051528+01:00
"21Y5",3,2017-08-30T11:25:05.7051528+01:00
"V20F",14,2017-08-30T12:10:05.7051528+01:00
"UBJP",0,2017-08-30T11:10:05.7051528+01:00
"REZR",1,2017-08-30T10:03:05.7051528+01:00
"0U0B",7,2017-08-30T10:28:05.7051528+01:00
"WSZR",5,2017-08-30T11:46:05.7051528+01:00
"3G3Y",0,2017-08-30T12:06:05.7051528+01:00
"4U0Z",6,2017-08-30T12:32:05.7051528+01:00
"XCCN",25,2017-08-30T12:32:05.7051528+01:00
"FFAU",0,2017-08-30T10:18:05.7051528+01:00
"3HLN",22,2017-08-30T10:58:05.7051528+01:00
"2T0Y",7,2017-08-30T10:59:05.7051528+01:00
"ANNV",0,2017-08-30T11:20:05.7051528+01:00
"WK0Z",9,2017-08-30T11:57:05.7051528+01:00
"DBLL",1,2017-08-30T10:20:05.7051528+01:00
"1PZ2",2,2017-08-30T10:04:05.7051528+01:00
"21Y5",7,2017-08-30T11:27:05.7051528+01:00
"11H1",1,2017-08-30T10:24:05.7051528+01:00
"BF0G",5,2017-08-30T12:34:05.7051528+01:00
"XCCN",27,2017-08-30T12:29:05.7051528+01:00
"11H1",3,2017-08-30T10:23:05.7051528+01:00
"0KO1",2,2017-08-30T11:40:05.7051528+01:00
"2TRU",14,2017-08-30T11:04:05.7051528+01:00
"3HLN",22,2017-08-30T10:59:05.7051528+01:00
"LJU5",13,2017-08-30T11:43:05.7051528+01:00
"EE0S",12,2017-08-30T11:35:05.7051528+01:00
"21FQ",16,2017-08-30T12:31:05.7051528+01:00
"0F2E",0,2017-08-30T11:33:05.7051528+01:00
"XIHC",6,2017-08-30T10:15:05.7051528+01:00
"EE0S",12,2017-08-30T11:38:05.7051528+01:00
"QXY5",6,2017-08-30T10:30:05.7051528+01:00
"3G3Y",0,2017-08-30T12:10:05.7051528+01:00
"DBWM",1,2017-08-30T10:45:05.7051528+01:00
"3I10",2,2017-08-30T11:08:05.7051528+01:00
"1ROG",6,2017-08-30T10:13:05.7051528+01:00
"BEHY",3,2017-08-30T10:28:05.7051528+01:00
"CIAW",5,2017-08-30T10:03:05.7051528+01:00
"DBZG",14,2017-08-30T10:52:05.7051528+01:00
"1ROG",4,2017-08-30T10:11:05.7051528+01:00
"DQTM",2,2017-08-30T10:22:05.7051528+01:00
"Y0LZ",13,2017-08-30T10:58:05.7051528+01:00
"3IP1",14,2017-08-30T10:05:05.7051528+01:00
"AO1H",27,2017-08-30T10:48:05.7051528+01:00
"AXTV",0,2017-08-30T11:06:05.7051528+01:00
"VLDE",6,2017-08-30T10:19:05.7051528+01:00
"BF0G",4,2017-08-30T12:36:05.7051528+01:00
"HXA2",16,2017-08-30T10:14:05.7051528+01:00
"WK0Z",10,2017-08-30T12:02:05.7051528+01:00
"GSWR",2,2017-08-30T10:33:05.7051528+01:00
"KV5X",4,2017-08-30T12:08:05.7051528+01:00
"FFSE",13,2017-08-30T11:20:05.7051528+01:00
"DBZG",15,2017-08-30T10:50:05.7051528+01:00
"DBWM",3,2017-08-30T10:41:05.7051528+01:00
"NRRO",4,2017-08-30T12:58:05.7051528+01:00
"OKIB",5,2017-08-30T11:48:05.7051528+01:00
"XUDH",40,2017-08-30T10:16:05.7051528+01:00
"11H1",4,2017-08-30T10:28:05.7051528+01:00
"3HLN",21,2017-08-30T11:01:05.7051528+01:00
"UYP5",5,2017-08-30T10:17:05.7051528+01:00
"GARC",1,2017-08-30T10:07:05.7051528+01:00
"AO1H",22,2017-08-30T10:49:05.7051528+01:00
"FFSE",14,2017-08-30T11:25:05.7051528+01:00
"AXTV",2,2017-08-30T11:11:05.7051528+01:00
"XUDH",42,2017-08-30T10:13:05.7051528+01:00
"C42A",14,2017-08-30T11:04:05.7051528+01:00
"XIQY",0,2017-08-30T10:19:05.7051528+01:00
"DBLL",3,2017-08-30T10:25:05.7051528+01:00
"YCRV",5,2017-08-30T11:08:05.7051528+01:00
"ZUZ3",3,2017-08-30T10:03:05.7051528+01:00
"ALNY",4,2017-08-30T10:24:05.7051528+01:00
"DBLL",0,2017-08-30T10:33:05.7051528+01:00
"JM3Q",8,2017-08-30T10:36:05.7051528+01:00
"EE0S",15,2017-08-30T11:42:05.7051528+01:00
"GHRC",1,2017-08-30T10:51:05.7051528+01:00
"YVGA",0,2017-08-30T13:38:05.7051528+01:00
"21FQ",14,2017-08-30T12:42:05.7051528+01:00
"WTKH",9,2017-08-30T10:59:05.7051528+01:00
"QXY5",1,2017-08-30T10:33:05.7051528+01:00
"DBLL",0,2017-08-30T10:29:05.7051528+01:00
"FFSE",14,2017-08-30T11:26:05.7051528+01:00
"1ZNS",12,2017-08-30T10:41:05.7051528+01:00
"JEKQ",0,2017-08-30T11:45:05.7051528+01:00
"WSZR",5,2017-08-30T11:48:05.7051528+01:00
"21FQ",13,2017-08-30T12:34:05.7051528+01:00
"HKPE",0,2017-08-30T11:19:05.7051528+01:00
"UBJP",3,2017-08-30T11:12:05.7051528+01:00
"21FQ",12,2017-08-30T12:39:05.7051528+01:00
"JEKQ",1,2017-08-30T11:46:05.7051528+01:00
"R4NX",5,2017-08-30T10:58:05.7051528+01:00
"Y0LZ",15,2017-08-30T10:59:05.7051528+01:00
"DBLL",0,2017-08-30T10:26:05.7051528+01:00
"0AAH",1,2017-08-30T11:30:05.7051528+01:00
"3G3Y",0,2017-08-30T12:11:05.7051528+01:00
"FFAU",3,2017-08-30T10:19:05.7051528+01:00
"J1IP",4,2017-08-30T10:10:05.7051528+01:00
"K2KI",0,2017-08-30T10:18:05.7051528+01:00
"BEHY",7,2017-08-30T10:33:05.7051528+01:00
"SUR1",0,2017-08-30T10:19:05.7051528+01:00
"ZUZ3",3,2017-08-30T10:04:05.7051528+01:00
"SWDN",1,2017-08-30T11:16:05.7051528+01:00
"MFHL",13,2017-08-30T11:55:05.7051528+01:00
"BW5P",6,2017-08-30T11:17:05.7051528+01:00
"MFHL",10,2017-08-30T11:57:05.7051528+01:00
"UXWV",1,2017-08-30T12:41:05.7051528+01:00
"G3XP",3,2017-08-30T11:28:05.7051528+01:00
"B5YG",43,2017-08-30T10:57:05.7051528+01:00
"CU14",4,2017-08-30T11:17:05.7051528+01:00
"YVGA",0,2017-08-30T13:41:05.7051528+01:00
"DH5J",0,2017-08-30T11:06:05.7051528+01:00
"L3AP",7,2017-08-30T10:33:05.7051528+01:00
"3I10",3,2017-08-30T11:09:05.7051528+01:00
"LJU5",10,2017-08-30T11:47:05.7051528+01:00
"3PMW",4,2017-08-30T12:18:05.7051528+01:00
"CIAW",2,2017-08-30T10:06:05.7051528+01:00
"0AAH",0,2017-08-30T11:34:05.7051528+01:00
"2T0Y",7,2017-08-30T11:01:05.7051528+01:00
"1ZNS",14,2017-08-30T10:46:05.7051528+01:00
"EE0S",12,2017-08-30T11:46:05.7051528+01:00
"LZCW",11,2017-08-30T10:42:05.7051528+01:00
"B5YG",43,2017-08-30T11:07:05.7051528+01:00
"KV5X",6,2017-08-30T12:10:05.7051528+01:00
"XCCN",21,2017-08-30T12:37:05.7051528+01:00
"LZCW",9,2017-08-30T10:43:05.7051528+01:00
"JEKQ",0,2017-08-30T11:47:05.7051528+01:00
"VZXG",10,2017-08-30T12:06:05.7051528+01:00
"AHDH",6,2017-08-30T11:52:05.7051528+01:00
"3PMW",4,2017-08-30T12:19:05.7051528+01:00
"BRC2",3,2017-08-30T10:48:05.7051528+01:00
"1PZ2",5,2017-08-30T10:08:05.7051528+01:00
"UNU4",0,2017-08-30T10:51:05.7051528+01:00
"REZR",3,2017-08-30T10:06:05.7051528+01:00
"B5YG",45,2017-08-30T11:02:05.7051528+01:00
"DBWM",2,2017-08-30T10:49:05.7051528+01:00
"0KO1",4,2017-08-30T11:41:05.7051528+01:00
"J1IP",1,2017-08-30T10:16:05.7051528+01:00
"3IP1",9,2017-08-30T10:10:05.7051528+01:00
"DQTM",0,2017-08-30T10:27:05.7051528+01:00
"L3AP",8,2017-08-30T10:28:05.7051528+01:00
"SWDN",0,2017-08-30T11:18:05.7051528+01:00
"SUR1",0,2017-08-30T10:24:05.7051528+01:00
"GZUU",6,2017-08-30T11:18:05.7051528+01:00
"2TRU",9,2017-08-30T11:08:05.7051528+01:00
"2T0Y",4,2017-08-30T11:04:05.7051528+01:00
"21Y5",10,2017-08-30T11:30:05.7051528+01:00
"HKPE",1,2017-08-30T11:23:05.7051528+01:00
"J1IP",0,2017-08-30T10:12:05.7051528+01:00
"0KO1",0,2017-08-30T11:45:05.7051528+01:00
"UUYC",10,2017-08-30T11:11:05.7051528+01:00
"YCRV",0,2017-08-30T11:09:05.7051528+01:00
"WSZR",4,2017-08-30T11:50:05.7051528+01:00
"GARC",3,2017-08-30T10:08:05.7051528+01:00
"XX45",4,2017-08-30T11:15:05.7051528+01:00
"R4NX",2,2017-08-30T10:59:05.7051528+01:00
"G3XP",0,2017-08-30T11:31:05.7051528+01:00
"0KO1",4,2017-08-30T11:51:05.7051528+01:00
"V20F",11,2017-08-30T12:13:05.7051528+01:00
"DBWM",3,2017-08-30T10:54:05.7051528+01:00
"0U0B",8,2017-08-30T10:30:05.7051528+01:00
"3PMW",0,2017-08-30T12:20:05.7051528+01:00
"LJU5",9,2017-08-30T11:49:05.7051528+01:00
"BRC2",0,2017-08-30T10:52:05.7051528+01:00
"ANNV",4,2017-08-30T11:24:05.7051528+01:00
"LZCW",9,2017-08-30T10:45:05.7051528+01:00
"3PMW",0,2017-08-30T12:25:05.7051528+01:00
"0KO1",0,2017-08-30T11:48:05.7051528+01:00
"ALNY",2,2017-08-30T10:28:05.7051528+01:00
"XIQY",2,2017-08-30T10:24:05.7051528+01:00
"0F2E",1,2017-08-30T11:35:05.7051528+01:00
"AO1H",22,2017-08-30T10:54:05.7051528+01:00
"QXY5",0,2017-08-30T10:38:05.7051528+01:00
"GSWR",6,2017-08-30T10:37:05.7051528+01:00
"21FQ",18,2017-08-30T12:47:05.7051528+01:00
"OHBR",3,2017-08-30T11:32:05.7051528+01:00
"OKIB",1,2017-08-30T11:51:05.7051528+01:00
"LOL4",4,2017-08-30T11:14:05.7051528+01:00
"XUDH",44,2017-08-30T10:18:05.7051528+01:00
"AHDH",2,2017-08-30T11:55:05.7051528+01:00
"WK0Z",11,2017-08-30T12:05:05.7051528+01:00
"VLDE",4,2017-08-30T10:23:05.7051528+01:00
"REZR",4,2017-08-30T10:14:05.7051528+01:00
"AXTV",6,2017-08-30T11:16:05.7051528+01:00
"3I10",6,2017-08-30T11:10:05.7051528+01:00
"REZR",0,2017-08-30T10:12:05.7051528+01:00
"XIHC",4,2017-08-30T10:20:05.7051528+01:00
"JEKQ",0,2017-08-30T11:52:05.7051528+01:00
"BF0G",8,2017-08-30T12:41:05.7051528+01:00
"L3AP",3,2017-08-30T10:37:05.7051528+01:00
"CIAW",0,2017-08-30T10:11:05.7051528+01:00
"BF0G",5,2017-08-30T12:44:05.7051528+01:00
"4U0Z",7,2017-08-30T12:36:05.7051528+01:00
"LJU5",5,2017-08-30T11:52:05.7051528+01:00
"CIAW",0,2017-08-30T10:15:05.7051528+01:00
"YCRV",0,2017-08-30T11:13:05.7051528+01:00
"QXY5",0,2017-08-30T10:43:05.7051528+01:00
"DBLL",0,2017-08-30T10:34:05.7051528+01:00
"VLDE",4,2017-08-30T10:25:05.7051528+01:00
"KV5X",3,2017-08-30T12:15:05.7051528+01:00
"JQTM",21,2017-08-30T10:41:05.7051528+01:00
"0AAH",0,2017-08-30T11:37:05.7051528+01:00
"G3XP",0,2017-08-30T11:35:05.7051528+01:00
"REZR",1,2017-08-30T10:09:05.7051528+01:00
"3IP1",11,2017-08-30T10:11:05.7051528+01:00
"UXWV",0,2017-08-30T12:42:05.7051528+01:00
"3PMW",0,2017-08-30T12:30:05.7051528+01:00
"EE0S",15,2017-08-30T11:47:05.7051528+01:00
"VLDE",6,2017-08-30T10:30:05.7051528+01:00
"NRRO",3,2017-08-30T12:59:05.7051528+01:00
"DBZG",9,2017-08-30T10:53:05.7051528+01:00
"GHRC",0,2017-08-30T10:52:05.7051528+01:00
"JWUI",0,2017-08-30T10:01:05.7051528+01:00
"WK0Z",12,2017-08-30T12:07:05.7051528+01:00
"XCCN",24,2017-08-30T12:38:05.7051528+01:00
"DBZG",8,2017-08-30T10:57:05.7051528+01:00
"DBLL",0,2017-08-30T10:37:05.7051528+01:00
"DH5J",0,2017-08-30T11:11:05.7051528+01:00
"HXA2",19,2017-08-30T10:19:05.7051528+01:00
"XX45",7,2017-08-30T11:16:05.7051528+01:00
"HKPE",5,2017-08-30T11:26:05.7051528+01:00
"WTKH",4,2017-08-30T11:02:05.7051528+01:00
"QXY5",1,2017-08-30T10:45:05.7051528+01:00
"UYP5",4,2017-08-30T10:19:05.7051528+01:00
"NRRO",6,2017-08-30T13:00:05.7051528+01:00
"UBJP",3,2017-08-30T11:14:05.7051528+01:00
"UZBV",14,2017-08-30T10:01:05.7051528+01:00
"GARC",0,2017-08-30T10:10:05.7051528+01:00
"J1IP",1,2017-08-30T10:21:05.7051528+01:00
"3IP1",15,2017-08-30T10:16:05.7051528+01:00
"2TRU",7,2017-08-30T11:13:05.7051528+01:00
"VLDE",4,2017-08-30T10:31:05.7051528+01:00
"1ROG",3,2017-08-30T10:17:05.7051528+01:00
"VZXG",9,2017-08-30T12:11:05.7051528+01:00
"11H1",1,2017-08-30T10:33:05.7051528+01:00
"JM3Q",10,2017-08-30T10:40:05.7051528+01:00
"21FQ",18,2017-08-30T12:50:05.7051528+01:00
"UXWV",0,2017-08-30T12:45:05.7051528+01:00
"BW5P",8,2017-08-30T11:22:05.7051528+01:00
"C42A",13,2017-08-30T11:12:05.7051528+01:00
"K2KI",3,2017-08-30T10:23:05.7051528+01:00
"YVGA",0,2017-08-30T13:45:05.7051528+01:00
"DBWM",2,2017-08-30T10:56:05.7051528+01:00
"YCRV",0,2017-08-30T11:15:05.7051528+01:00
"GSWR",4,2017-08-30T10:42:05.7051528+01:00
"YVGA",0,2017-08-30T13:48:05.7051528+01:00
"DBWM",0,2017-08-30T10:57:05.7051528+01:00
"C42A",17,2017-08-30T11:07:05.7051528+01:00
"C42A",17,2017-08-30T11:15:05.7051528+01:00
"3HLN",24,2017-08-30T11:03:05.7051528+01:00
"0F2E",1,2017-08-30T11:37:05.7051528+01:00
"BEHY",9,2017-08-30T10:38:05.7051528+01:00
"VLDE",6,2017-08-30T10:33:05.7051528+01:00
"W1A3",0,2017-08-30T10:03:05.7051528+01:00
"OHBR",0,2017-08-30T11:36:05.7051528+01:00
"CU14",1,2017-08-30T11:22:05.7051528+01:00
"4U0Z",9,2017-08-30T12:39:05.7051528+01:00
"ZUZ3",0,2017-08-30T10:05:05.7051528+01:00
"W1A3",1,2017-08-30T10:06:05.7051528+01:00
"3G3Y",0,2017-08-30T12:19:05.7051528+01:00
"SUR1",4,2017-08-30T10:27:05.7051528+01:00
"ANNV",7,2017-08-30T11:27:05.7051528+01:00
"KV5X",4,2017-08-30T12:16:05.7051528+01:00
"ANNV",8,2017-08-30T11:25:05.7051528+01:00
"AO1H",20,2017-08-30T10:58:05.7051528+01:00
"FFAU",0,2017-08-30T10:24:05.7051528+01:00
"XUDH",44,2017-08-30T10:19:05.7051528+01:00
"BEHY",4,2017-08-30T10:40:05.7051528+01:00
"Y0LZ",18,2017-08-30T11:04:05.7051528+01:00
"3G3Y",0,2017-08-30T12:15:05.7051528+01:00
"CIAW",0,2017-08-30T10:18:05.7051528+01:00
"UUYC",9,2017-08-30T11:14:05.7051528+01:00
"B5YG",41,2017-08-30T11:08:05.7051528+01:00
"UNU4",0,2017-08-30T10:54:05.7051528+01:00
"AXTV",5,2017-08-30T11:19:05.7051528+01:00
"0KO1",7,2017-08-30T11:52:05.7051528+01:00
"JWUI",0,2017-08-30T10:03:05.7051528+01:00
"LZCW",13,2017-08-30T10:49:05.7051528+01:00
"OKIB",0,2017-08-30T11:54:05.7051528+01:00
"SUR1",0,2017-08-30T10:29:05.7051528+01:00
"1ZNS",14,2017-08-30T10:51:05.7051528+01:00
"LZCW",11,2017-08-30T10:51:05.7051528+01:00
"SWDN",0,2017-08-30T11:22:05.7051528+01:00
"WK0Z",12,2017-08-30T12:08:05.7051528+01:00
"MFHL",6,2017-08-30T12:02:05.7051528+01:00
"LJU5",0,2017-08-30T11:53:05.7051528+01:00
"3PMW",0,2017-08-30T12:32:05.7051528+01:00
"JWUI",0,2017-08-30T10:05:05.7051528+01:00
"ZUZ3",0,2017-08-30T10:10:05.7051528+01:00
"CU14",5,2017-08-30T11:27:05.7051528+01:00
"GSWR",2,2017-08-30T10:43:05.7051528+01:00
"ZUZ3",0,2017-08-30T10:13:05.7051528+01:00
"DQTM",1,2017-08-30T10:31:05.7051528+01:00
"AO1H",24,2017-08-30T10:59:05.7051528+01:00
"FFSE",17,2017-08-30T11:27:05.7051528+01:00
"BEHY",2,2017-08-30T10:42:05.7051528+01:00
"SUR1",1,2017-08-30T10:34:05.7051528+01:00
"2T0Y",8,2017-08-30T11:06:05.7051528+01:00
"DBZG",4,2017-08-30T10:59:05.7051528+01:00
"LJU5",0,2017-08-30T11:56:05.7051528+01:00
"VZXG",10,2017-08-30T12:15:05.7051528+01:00
"3PMW",0,2017-08-30T12:31:05.7051528+01:00
"1PZ2",5,2017-08-30T10:10:05.7051528+01:00
"HKPE",1,2017-08-30T11:27:05.7051528+01:00
"L3AP",2,2017-08-30T10:41:05.7051528+01:00
"3IP1",18,2017-08-30T10:18:05.7051528+01:00
"AO1H",12,2017-08-30T11:05:05.7051528+01:00
"GZUU",10,2017-08-30T11:20:05.7051528+01:00
"0KO1",10,2017-08-30T11:57:05.7051528+01:00
"REZR",3,2017-08-30T10:19:05.7051528+01:00
"AO1H",17,2017-08-30T11:03:05.7051528+01:00
"JWUI",0,2017-08-30T10:08:05.7051528+01:00
"21Y5",7,2017-08-30T11:32:05.7051528+01:00
"QXY5",3,2017-08-30T10:46:05.7051528+01:00
"G3XP",0,2017-08-30T11:36:05.7051528+01:00
"VLDE",3,2017-08-30T10:35:05.7051528+01:00
"FFSE",21,2017-08-30T11:29:05.7051528+01:00
"3HLN",24,2017-08-30T11:08:05.7051528+01:00
"V20F",11,2017-08-30T12:15:05.7051528+01:00
"3HLN",23,2017-08-30T11:10:05.7051528+01:00
"GARC",1,2017-08-30T10:11:05.7051528+01:00
"R4NX",0,2017-08-30T11:02:05.7051528+01:00
"LOL4",6,2017-08-30T11:19:05.7051528+01:00
"GARC",0,2017-08-30T10:12:05.7051528+01:00
"GARC",2,2017-08-30T10:19:05.7051528+01:00
"WSZR",7,2017-08-30T11:52:05.7051528+01:00
"0AAH",0,2017-08-30T11:41:05.7051528+01:00
"AO1H",19,2017-08-30T11:01:05.7051528+01:00
"Y0LZ",18,2017-08-30T11:05:05.7051528+01:00
"GHRC",0,2017-08-30T10:54:05.7051528+01:00
"JQTM",16,2017-08-30T10:43:05.7051528+01:00
"OHBR",0,2017-08-30T11:41:05.7051528+01:00
"XX45",11,2017-08-30T11:21:05.7051528+01:00
"BRC2",1,2017-08-30T11:01:05.7051528+01:00
"LJU5",1,2017-08-30T11:58:05.7051528+01:00
"2TRU",8,2017-08-30T11:17:05.7051528+01:00
"K2KI",3,2017-08-30T10:26:05.7051528+01:00
"3G3Y",1,2017-08-30T12:24:05.7051528+01:00
"DBWM",0,2017-08-30T11:03:05.7051528+01:00
"BRC2",0,2017-08-30T10:57:05.7051528+01:00
"XIHC",0,2017-08-30T10:23:05.7051528+01:00
"VZXG",13,2017-08-30T12:19:05.7051528+01:00
"M5BI",0,2017-08-30T10:01:05.7051528+01:00
"HIRY",0,2017-08-30T10:03:05.7051528+01:00
"UZBV",9,2017-08-30T10:04:05.7051528+01:00
"WK0Z",15,2017-08-30T12:09:05.7051528+01:00
"BF0G",0,2017-08-30T12:46:05.7051528+01:00
"AHDH",2,2017-08-30T11:59:05.7051528+01:00
"ALNY",6,2017-08-30T10:35:05.7051528+01:00
"Y0LZ",19,2017-08-30T11:09:05.7051528+01:00
"XIQY",0,2017-08-30T10:25:05.7051528+01:00
"JEKQ",0,2017-08-30T11:57:05.7051528+01:00
"L3AP",5,2017-08-30T10:42:05.7051528+01:00
"0U0B",9,2017-08-30T10:31:05.7051528+01:00
"J1IP",0,2017-08-30T10:24:05.7051528+01:00
"DBWM",0,2017-08-30T11:02:05.7051528+01:00
"GZUU",9,2017-08-30T11:25:05.7051528+01:00
"GARC",0,2017-08-30T10:16:05.7051528+01:00
"BEHY",1,2017-08-30T10:43:05.7051528+01:00
"L3AP",9,2017-08-30T10:46:05.7051528+01:00
"4U0Z",8,2017-08-30T12:43:05.7051528+01:00
"LOL4",4,2017-08-30T11:20:05.7051528+01:00
"ALNY",2,2017-08-30T10:32:05.7051528+01:00
"0F2E",0,2017-08-30T11:40:05.7051528+01:00
"UYP5",1,2017-08-30T10:23:05.7051528+01:00
"WSZR",5,2017-08-30T11:56:05.7051528+01:00
"SKGG",5,2017-08-30T10:00:05.7051528+01:00
"XIQY",0,2017-08-30T10:29:05.7051528+01:00
"UUYC",12,2017-08-30T11:19:05.7051528+01:00
"DH5J",0,2017-08-30T11:12:05.7051528+01:00
"L3AP",7,2017-08-30T10:47:05.7051528+01:00
"EE0S",19,2017-08-30T11:49:05.7051528+01:00
"3IP1",16,2017-08-30T10:20:05.7051528+01:00
"ANNV",4,2017-08-30T11:28:05.7051528+01:00
"2TRU",12,2017-08-30T11:19:05.7051528+01:00
"DBLL",3,2017-08-30T10:38:05.7051528+01:00
"HXA2",18,2017-08-30T10:23:05.7051528+01:00
"XCCN",26,2017-08-30T12:40:05.7051528+01:00
"B5YG",37,2017-08-30T11:10:05.7051528+01:00
"KV5X",6,2017-08-30T12:18:05.7051528+01:00
"W1A3",0,2017-08-30T10:10:05.7051528+01:00
"3I10",8,2017-08-30T11:11:05.7051528+01:00
"1ROG",3,2017-08-30T10:18:05.7051528+01:00
"C42A",16,2017-08-30T11:18:05.7051528+01:00
"HKPE",0,2017-08-30T11:32:05.7051528+01:00
"VLDE",2,2017-08-30T10:36:05.7051528+01:00
"DQTM",1,2017-08-30T10:36:05.7051528+01:00
"1ZNS",14,2017-08-30T10:59:05.7051528+01:00
"XCCN",23,2017-08-30T12:43:05.7051528+01:00
"1ZNS",15,2017-08-30T10:54:05.7051528+01:00
"0F2E",4,2017-08-30T11:43:05.7051528+01:00
"BF0G",0,2017-08-30T12:51:05.7051528+01:00
"MFHL",2,2017-08-30T12:05:05.7051528+01:00
"UBJP",2,2017-08-30T11:16:05.7051528+01:00
"GSWR",1,2017-08-30T10:45:05.7051528+01:00
"11H1",6,2017-08-30T10:40:05.7051528+01:00
"JEKQ",2,2017-08-30T11:58:05.7051528+01:00
"ZUZ3",0,2017-08-30T10:17:05.7051528+01:00
"3G3Y",0,2017-08-30T12:26:05.7051528+01:00
