Ticker,Price,QuoteTime
WK0Z,2,2017-08-28T12:53:05.7051528+01:00
R4NX,3,2017-08-28T12:09:05.7051528+01:00
XIQY,97,2017-08-28T11:35:05.7051528+01:00
XIHC,29,2017-08-28T11:38:05.7051528+01:00
5T3E,0,2017-08-28T11:56:05.7051528+01:00
AHDH,0,2017-08-28T12:25:05.7051528+01:00
DQTM,36,2017-08-28T12:19:05.7051528+01:00
GHRC,54,2017-08-28T12:32:05.7051528+01:00
DBWM,0,2017-08-28T12:54:05.7051528+01:00
ZUZ3,2,2017-08-28T11:57:05.7051528+01:00
L3AP,0,2017-08-28T11:59:05.7051528+01:00
1ROG,10,2017-08-28T12:09:05.7051528+01:00
JQTM,6,2017-08-28T12:10:05.7051528+01:00
AO1H,5,2017-08-28T12:30:05.7051528+01:00
Q3DH,72,2017-08-28T12:33:05.7051528+01:00
H3XQ,29,2017-08-28T11:50:05.7051528+01:00
JQTM,4,2017-08-28T12:05:05.7051528+01:00
ALNY,70,2017-08-28T11:35:05.7051528+01:00
4U0Z,12,2017-08-28T12:27:05.7051528+01:00
HXA2,5,2017-08-28T12:16:05.7051528+01:00
0AAH,0,2017-08-28T12:47:05.7051528+01:00
1ZNS,5,2017-08-28T11:59:05.7051528+01:00
21FQ,7,2017-08-28T12:46:05.7051528+01:00
B5YG,0,2017-08-28T11:57:05.7051528+01:00
0AAH,3,2017-08-28T12:42:05.7051528+01:00
UNU4,11,2017-08-28T11:22:05.7051528+01:00
Y0LZ,0,2017-08-28T12:41:05.7051528+01:00
G3XP,10,2017-08-28T12:29:05.7051528+01:00
ZUZ3,6,2017-08-28T12:01:05.7051528+01:00
FFSE,1,2017-08-28T12:04:05.7051528+01:00
Y0LZ,0,2017-08-28T12:45:05.7051528+01:00
YVGA,26,2017-08-28T12:40:05.7051528+01:00
HXA2,6,2017-08-28T12:13:05.7051528+01:00
K2KI,2,2017-08-28T12:32:05.7051528+01:00
21FQ,9,2017-08-28T12:49:05.7051528+01:00
21Y5,1,2017-08-28T11:53:05.7051528+01:00
VZXG,0,2017-08-28T12:15:05.7051528+01:00
AHDH,0,2017-08-28T12:30:05.7051528+01:00
JEKQ,13,2017-08-28T13:04:05.7051528+01:00
HIRY,1,2017-08-28T11:32:05.7051528+01:00
DBWM,0,2017-08-28T12:58:05.7051528+01:00
DBZG,3,2017-08-28T12:23:05.7051528+01:00
JEKQ,15,2017-08-28T12:59:05.7051528+01:00
J1IP,11,2017-08-28T12:33:05.7051528+01:00
0KO1,10,2017-08-28T12:51:05.7051528+01:00
G3XP,9,2017-08-28T12:33:05.7051528+01:00
XIQY,94,2017-08-28T11:39:05.7051528+01:00
UNU4,12,2017-08-28T11:25:05.7051528+01:00
2TRU,46,2017-08-28T12:41:05.7051528+01:00
FFSE,0,2017-08-28T12:09:05.7051528+01:00
UUYC,3,2017-08-28T11:44:05.7051528+01:00
XX45,5,2017-08-28T12:13:05.7051528+01:00
WTKH,41,2017-08-28T12:37:05.7051528+01:00
5T3E,4,2017-08-28T12:01:05.7051528+01:00
3IP1,23,2017-08-28T12:20:05.7051528+01:00
DQTM,33,2017-08-28T12:24:05.7051528+01:00
VZXG,3,2017-08-28T12:17:05.7051528+01:00
QXY5,12,2017-08-28T12:09:05.7051528+01:00
MFHL,56,2017-08-28T12:37:05.7051528+01:00
YVGA,29,2017-08-28T12:42:05.7051528+01:00
11H1,48,2017-08-28T11:53:05.7051528+01:00
EE0S,56,2017-08-28T12:46:05.7051528+01:00
OHBR,0,2017-08-28T11:52:05.7051528+01:00
BF0G,1,2017-08-28T13:00:05.7051528+01:00
11H1,49,2017-08-28T11:54:05.7051528+01:00
SKGG,36,2017-08-28T12:14:05.7051528+01:00
0U0B,20,2017-08-28T12:09:05.7051528+01:00
3G3Y,7,2017-08-28T12:45:05.7051528+01:00
WSZR,19,2017-08-28T12:30:05.7051528+01:00
FFAU,1,2017-08-28T12:08:05.7051528+01:00
GARC,40,2017-08-28T11:53:05.7051528+01:00
4U0Z,12,2017-08-28T12:32:05.7051528+01:00
KV5X,18,2017-08-28T12:33:05.7051528+01:00
XIHC,34,2017-08-28T11:42:05.7051528+01:00
GZUU,31,2017-08-28T12:17:05.7051528+01:00
11H1,48,2017-08-28T11:58:05.7051528+01:00
XIHC,31,2017-08-28T11:40:05.7051528+01:00
SWDN,0,2017-08-28T12:46:05.7051528+01:00
YVGA,30,2017-08-28T12:46:05.7051528+01:00
3HLN,0,2017-08-28T12:10:05.7051528+01:00
M5BI,5,2017-08-28T12:00:05.7051528+01:00
CU14,1,2017-08-28T12:04:05.7051528+01:00
WSZR,23,2017-08-28T12:34:05.7051528+01:00
HXA2,0,2017-08-28T12:21:05.7051528+01:00
W1A3,23,2017-08-28T11:36:05.7051528+01:00
BRC2,4,2017-08-28T12:16:05.7051528+01:00
XMSH,11,2017-08-28T11:59:05.7051528+01:00
OKIB,45,2017-08-28T12:32:05.7051528+01:00
GHRC,53,2017-08-28T12:37:05.7051528+01:00
JWUI,2,2017-08-28T12:30:05.7051528+01:00
AHDH,1,2017-08-28T12:33:05.7051528+01:00
BF0G,0,2017-08-28T13:04:05.7051528+01:00
BEHY,86,2017-08-28T11:51:05.7051528+01:00
3PMW,11,2017-08-28T12:42:05.7051528+01:00
Q3DH,74,2017-08-28T12:35:05.7051528+01:00
H3XQ,33,2017-08-28T11:51:05.7051528+01:00
CIAW,20,2017-08-28T12:02:05.7051528+01:00
UXWV,42,2017-08-28T12:31:05.7051528+01:00
QXY5,11,2017-08-28T12:11:05.7051528+01:00
GSWR,6,2017-08-28T11:52:05.7051528+01:00
L3AP,4,2017-08-28T12:01:05.7051528+01:00
M5BI,2,2017-08-28T12:04:05.7051528+01:00
LOL4,26,2017-08-28T11:53:05.7051528+01:00
JQTM,9,2017-08-28T12:13:05.7051528+01:00
XCCN,0,2017-08-28T12:53:05.7051528+01:00
ALNY,69,2017-08-28T11:38:05.7051528+01:00
0F2E,65,2017-08-28T12:54:05.7051528+01:00
0U0B,22,2017-08-28T12:11:05.7051528+01:00
2T0Y,4,2017-08-28T12:11:05.7051528+01:00
3G3Y,10,2017-08-28T12:49:05.7051528+01:00
BEHY,81,2017-08-28T11:53:05.7051528+01:00
DQTM,33,2017-08-28T12:29:05.7051528+01:00
C42A,72,2017-08-28T12:53:05.7051528+01:00
VSJV,55,2017-08-28T11:59:05.7051528+01:00
HXA2,0,2017-08-28T12:24:05.7051528+01:00
3I10,39,2017-08-28T12:11:05.7051528+01:00
UBJP,6,2017-08-28T12:10:05.7051528+01:00
FX4F,10,2017-08-28T11:52:05.7051528+01:00
UYP5,0,2017-08-28T11:36:05.7051528+01:00
Y0LZ,0,2017-08-28T12:47:05.7051528+01:00
5LCH,60,2017-08-28T12:27:05.7051528+01:00
FX4F,12,2017-08-28T11:53:05.7051528+01:00
DH5J,4,2017-08-28T12:39:05.7051528+01:00
XX45,8,2017-08-28T12:17:05.7051528+01:00
JQTM,12,2017-08-28T12:17:05.7051528+01:00
REZR,0,2017-08-28T12:47:05.7051528+01:00
XMSH,13,2017-08-28T12:01:05.7051528+01:00
AXTV,10,2017-08-28T11:44:05.7051528+01:00
LJU5,20,2017-08-28T12:18:05.7051528+01:00
UXWV,45,2017-08-28T12:32:05.7051528+01:00
HKPE,6,2017-08-28T12:10:05.7051528+01:00
GZUU,27,2017-08-28T12:22:05.7051528+01:00
21FQ,9,2017-08-28T12:50:05.7051528+01:00
UXWV,47,2017-08-28T12:36:05.7051528+01:00
UH1P,9,2017-08-28T12:02:05.7051528+01:00
1PZ2,10,2017-08-28T11:53:05.7051528+01:00
ANNV,51,2017-08-28T12:12:05.7051528+01:00
1ROG,5,2017-08-28T12:11:05.7051528+01:00
1PZ2,6,2017-08-28T11:51:05.7051528+01:00
21Y5,0,2017-08-28T11:56:05.7051528+01:00
2TRU,42,2017-08-28T12:46:05.7051528+01:00
0KO1,8,2017-08-28T12:53:05.7051528+01:00
DBWM,0,2017-08-28T13:02:05.7051528+01:00
LZCW,42,2017-08-28T12:01:05.7051528+01:00
NRRO,7,2017-08-28T12:51:05.7051528+01:00
DBLL,38,2017-08-28T11:58:05.7051528+01:00
S0PH,9,2017-08-28T12:02:05.7051528+01:00
CU14,0,2017-08-28T12:09:05.7051528+01:00
CU14,0,2017-08-28T12:12:05.7051528+01:00
QXY5,10,2017-08-28T12:12:05.7051528+01:00
XUDH,10,2017-08-28T11:51:05.7051528+01:00
EE0S,58,2017-08-28T12:51:05.7051528+01:00
JWUI,0,2017-08-28T12:32:05.7051528+01:00
MFHL,58,2017-08-28T12:40:05.7051528+01:00
UBJP,7,2017-08-28T12:13:05.7051528+01:00
KV5X,18,2017-08-28T12:36:05.7051528+01:00
WSZR,21,2017-08-28T12:38:05.7051528+01:00
UZBV,5,2017-08-28T12:06:05.7051528+01:00
SUR1,14,2017-08-28T12:05:05.7051528+01:00
YCRV,31,2017-08-28T12:12:05.7051528+01:00
XMSH,16,2017-08-28T12:06:05.7051528+01:00
LZCW,40,2017-08-28T12:02:05.7051528+01:00
DBWM,0,2017-08-28T13:07:05.7051528+01:00
11H1,49,2017-08-28T12:03:05.7051528+01:00
H3XQ,37,2017-08-28T11:52:05.7051528+01:00
V20F,0,2017-08-28T12:56:05.7051528+01:00
R4NX,6,2017-08-28T12:14:05.7051528+01:00
SWDN,0,2017-08-28T12:49:05.7051528+01:00
JM3Q,60,2017-08-28T11:47:05.7051528+01:00
2TRU,37,2017-08-28T12:47:05.7051528+01:00
NRRO,5,2017-08-28T12:53:05.7051528+01:00
DBZG,0,2017-08-28T12:28:05.7051528+01:00
XX45,12,2017-08-28T12:20:05.7051528+01:00
JQTM,13,2017-08-28T12:18:05.7051528+01:00
3I10,42,2017-08-28T12:15:05.7051528+01:00
1ZNS,1,2017-08-28T12:01:05.7051528+01:00
0AAH,0,2017-08-28T12:51:05.7051528+01:00
AO1H,1,2017-08-28T12:33:05.7051528+01:00
5LCH,57,2017-08-28T12:30:05.7051528+01:00
B5YG,0,2017-08-28T12:01:05.7051528+01:00
CU14,0,2017-08-28T12:13:05.7051528+01:00
VLDE,9,2017-08-28T12:03:05.7051528+01:00
OHBR,0,2017-08-28T11:54:05.7051528+01:00
XUDH,11,2017-08-28T11:54:05.7051528+01:00
SWDN,0,2017-08-28T12:53:05.7051528+01:00
UNU4,16,2017-08-28T11:30:05.7051528+01:00
ZUZ3,10,2017-08-28T12:05:05.7051528+01:00
YVGA,27,2017-08-28T12:48:05.7051528+01:00
GHRC,57,2017-08-28T12:39:05.7051528+01:00
AHDH,0,2017-08-28T12:34:05.7051528+01:00
GZUU,31,2017-08-28T12:27:05.7051528+01:00
J1IP,9,2017-08-28T12:34:05.7051528+01:00
M5BI,0,2017-08-28T12:05:05.7051528+01:00
DQTM,35,2017-08-28T12:32:05.7051528+01:00
XIQY,93,2017-08-28T11:40:05.7051528+01:00
BW5P,2,2017-08-28T13:04:05.7051528+01:00
3HLN,0,2017-08-28T12:11:05.7051528+01:00
XIHC,38,2017-08-28T11:45:05.7051528+01:00
1ROG,4,2017-08-28T12:14:05.7051528+01:00
M5BI,2,2017-08-28T12:08:05.7051528+01:00
SUR1,16,2017-08-28T12:06:05.7051528+01:00
OHBR,4,2017-08-28T11:55:05.7051528+01:00
B5YG,3,2017-08-28T12:05:05.7051528+01:00
JQTM,17,2017-08-28T12:23:05.7051528+01:00
OKIB,44,2017-08-28T12:33:05.7051528+01:00
WK0Z,0,2017-08-28T12:58:05.7051528+01:00
FFSE,4,2017-08-28T12:11:05.7051528+01:00
WTKH,38,2017-08-28T12:40:05.7051528+01:00
0F2E,63,2017-08-28T12:57:05.7051528+01:00
1PZ2,7,2017-08-28T11:55:05.7051528+01:00
Q3DH,71,2017-08-28T12:38:05.7051528+01:00
3PMW,10,2017-08-28T12:43:05.7051528+01:00
BF0G,1,2017-08-28T13:05:05.7051528+01:00
SWDN,0,2017-08-28T12:54:05.7051528+01:00
GSWR,6,2017-08-28T11:54:05.7051528+01:00
AHDH,4,2017-08-28T12:36:05.7051528+01:00
4U0Z,7,2017-08-28T12:37:05.7051528+01:00
G3XP,12,2017-08-28T12:34:05.7051528+01:00
UUYC,1,2017-08-28T11:48:05.7051528+01:00
J1IP,8,2017-08-28T12:35:05.7051528+01:00
3I10,37,2017-08-28T12:19:05.7051528+01:00
VSJV,55,2017-08-28T12:04:05.7051528+01:00
LJU5,17,2017-08-28T12:20:05.7051528+01:00
C42A,69,2017-08-28T12:54:05.7051528+01:00
UXWV,50,2017-08-28T12:40:05.7051528+01:00
M5BI,0,2017-08-28T12:10:05.7051528+01:00
XX45,15,2017-08-28T12:25:05.7051528+01:00
CIAW,24,2017-08-28T12:05:05.7051528+01:00
FX4F,8,2017-08-28T11:54:05.7051528+01:00
DBWM,0,2017-08-28T13:10:05.7051528+01:00
3G3Y,6,2017-08-28T12:53:05.7051528+01:00
3PMW,5,2017-08-28T12:45:05.7051528+01:00
LOL4,21,2017-08-28T11:57:05.7051528+01:00
GHRC,54,2017-08-28T12:44:05.7051528+01:00
SKGG,33,2017-08-28T12:16:05.7051528+01:00
HKPE,7,2017-08-28T12:15:05.7051528+01:00
AXTV,9,2017-08-28T11:47:05.7051528+01:00
K2KI,2,2017-08-28T12:37:05.7051528+01:00
HIRY,0,2017-08-28T11:36:05.7051528+01:00
2TRU,41,2017-08-28T12:48:05.7051528+01:00
VSJV,52,2017-08-28T12:05:05.7051528+01:00
H3XQ,34,2017-08-28T11:57:05.7051528+01:00
2TRU,40,2017-08-28T12:49:05.7051528+01:00
HXA2,0,2017-08-28T12:27:05.7051528+01:00
G3XP,15,2017-08-28T12:36:05.7051528+01:00
UZBV,1,2017-08-28T12:09:05.7051528+01:00
ANNV,48,2017-08-28T12:13:05.7051528+01:00
VLDE,11,2017-08-28T12:07:05.7051528+01:00
5T3E,0,2017-08-28T12:04:05.7051528+01:00
0KO1,5,2017-08-28T12:56:05.7051528+01:00
KV5X,18,2017-08-28T12:39:05.7051528+01:00
ANNV,51,2017-08-28T12:14:05.7051528+01:00
3IP1,20,2017-08-28T12:28:05.7051528+01:00
Y0LZ,2,2017-08-28T12:49:05.7051528+01:00
1PZ2,7,2017-08-28T12:00:05.7051528+01:00
JEKQ,13,2017-08-28T13:05:05.7051528+01:00
3IP1,25,2017-08-28T12:24:05.7051528+01:00
S0PH,9,2017-08-28T12:04:05.7051528+01:00
H3XQ,36,2017-08-28T12:02:05.7051528+01:00
REZR,0,2017-08-28T12:51:05.7051528+01:00
JEKQ,16,2017-08-28T13:09:05.7051528+01:00
XUDH,12,2017-08-28T11:55:05.7051528+01:00
LZCW,38,2017-08-28T12:04:05.7051528+01:00
C42A,66,2017-08-28T12:59:05.7051528+01:00
AHDH,2,2017-08-28T12:38:05.7051528+01:00
DQTM,39,2017-08-28T12:33:05.7051528+01:00
DH5J,5,2017-08-28T12:44:05.7051528+01:00
1ROG,0,2017-08-28T12:16:05.7051528+01:00
0KO1,8,2017-08-28T12:58:05.7051528+01:00
SWDN,0,2017-08-28T12:56:05.7051528+01:00
JWUI,0,2017-08-28T12:35:05.7051528+01:00
LJU5,19,2017-08-28T12:25:05.7051528+01:00
WSZR,16,2017-08-28T12:42:05.7051528+01:00
BEHY,82,2017-08-28T11:55:05.7051528+01:00
QXY5,10,2017-08-28T12:13:05.7051528+01:00
V20F,4,2017-08-28T12:58:05.7051528+01:00
W1A3,18,2017-08-28T11:39:05.7051528+01:00
WSZR,20,2017-08-28T12:39:05.7051528+01:00
3IP1,17,2017-08-28T12:32:05.7051528+01:00
UUYC,5,2017-08-28T11:53:05.7051528+01:00
UBJP,11,2017-08-28T12:17:05.7051528+01:00
2T0Y,0,2017-08-28T12:14:05.7051528+01:00
GZUU,26,2017-08-28T12:31:05.7051528+01:00
BRC2,2,2017-08-28T12:19:05.7051528+01:00
OKIB,47,2017-08-28T12:37:05.7051528+01:00
UXWV,51,2017-08-28T12:45:05.7051528+01:00
XCCN,0,2017-08-28T12:56:05.7051528+01:00
GARC,38,2017-08-28T11:58:05.7051528+01:00
XCCN,0,2017-08-28T12:59:05.7051528+01:00
3G3Y,3,2017-08-28T12:56:05.7051528+01:00
1ROG,4,2017-08-28T12:20:05.7051528+01:00
VZXG,0,2017-08-28T12:21:05.7051528+01:00
LOL4,20,2017-08-28T12:01:05.7051528+01:00
21FQ,6,2017-08-28T12:51:05.7051528+01:00
FFAU,4,2017-08-28T12:10:05.7051528+01:00
GZUU,21,2017-08-28T12:32:05.7051528+01:00
5LCH,61,2017-08-28T12:34:05.7051528+01:00
B5YG,5,2017-08-28T12:06:05.7051528+01:00
M5BI,1,2017-08-28T12:13:05.7051528+01:00
ALNY,73,2017-08-28T11:39:05.7051528+01:00
21Y5,3,2017-08-28T11:57:05.7051528+01:00
GSWR,7,2017-08-28T11:55:05.7051528+01:00
XUDH,11,2017-08-28T11:57:05.7051528+01:00
JM3Q,56,2017-08-28T11:50:05.7051528+01:00
W1A3,21,2017-08-28T11:41:05.7051528+01:00
Y0LZ,3,2017-08-28T12:51:05.7051528+01:00
LJU5,17,2017-08-28T12:28:05.7051528+01:00
JM3Q,57,2017-08-28T11:51:05.7051528+01:00
WK0Z,4,2017-08-28T13:03:05.7051528+01:00
0U0B,18,2017-08-28T12:15:05.7051528+01:00
1PZ2,9,2017-08-28T12:03:05.7051528+01:00
UYP5,0,2017-08-28T11:40:05.7051528+01:00
J1IP,12,2017-08-28T12:40:05.7051528+01:00
L3AP,6,2017-08-28T12:06:05.7051528+01:00
SWDN,0,2017-08-28T13:00:05.7051528+01:00
WTKH,41,2017-08-28T12:42:05.7051528+01:00
ALNY,77,2017-08-28T11:41:05.7051528+01:00
FFSE,7,2017-08-28T12:16:05.7051528+01:00
GHRC,50,2017-08-28T12:45:05.7051528+01:00
FFAU,0,2017-08-28T12:15:05.7051528+01:00
HKPE,10,2017-08-28T12:17:05.7051528+01:00
CU14,4,2017-08-28T12:16:05.7051528+01:00
WK0Z,1,2017-08-28T13:01:05.7051528+01:00
YCRV,34,2017-08-28T12:13:05.7051528+01:00
C42A,63,2017-08-28T13:00:05.7051528+01:00
AO1H,1,2017-08-28T12:35:05.7051528+01:00
UH1P,7,2017-08-28T12:06:05.7051528+01:00
DBZG,4,2017-08-28T12:32:05.7051528+01:00
5T3E,2,2017-08-28T12:08:05.7051528+01:00
BEHY,87,2017-08-28T12:04:05.7051528+01:00
YVGA,28,2017-08-28T12:53:05.7051528+01:00
BF0G,0,2017-08-28T13:07:05.7051528+01:00
ALNY,73,2017-08-28T11:45:05.7051528+01:00
M5BI,0,2017-08-28T12:16:05.7051528+01:00
1ZNS,2,2017-08-28T12:05:05.7051528+01:00
BF0G,4,2017-08-28T13:08:05.7051528+01:00
CU14,4,2017-08-28T12:18:05.7051528+01:00
3HLN,3,2017-08-28T12:14:05.7051528+01:00
11H1,50,2017-08-28T12:04:05.7051528+01:00
SUR1,14,2017-08-28T12:07:05.7051528+01:00
B5YG,6,2017-08-28T12:11:05.7051528+01:00
JEKQ,12,2017-08-28T13:11:05.7051528+01:00
GZUU,29,2017-08-28T12:38:05.7051528+01:00
DH5J,1,2017-08-28T12:46:05.7051528+01:00
XIQY,88,2017-08-28T11:44:05.7051528+01:00
EE0S,60,2017-08-28T12:56:05.7051528+01:00
GZUU,25,2017-08-28T12:35:05.7051528+01:00
DQTM,35,2017-08-28T12:37:05.7051528+01:00
XIHC,34,2017-08-28T11:50:05.7051528+01:00
AXTV,10,2017-08-28T11:51:05.7051528+01:00
0U0B,16,2017-08-28T12:17:05.7051528+01:00
BEHY,85,2017-08-28T11:59:05.7051528+01:00
SWDN,3,2017-08-28T13:04:05.7051528+01:00
DBLL,38,2017-08-28T12:00:05.7051528+01:00
MFHL,53,2017-08-28T12:41:05.7051528+01:00
YCRV,34,2017-08-28T12:18:05.7051528+01:00
UNU4,11,2017-08-28T11:35:05.7051528+01:00
W1A3,21,2017-08-28T11:43:05.7051528+01:00
BEHY,86,2017-08-28T12:06:05.7051528+01:00
R4NX,3,2017-08-28T12:16:05.7051528+01:00
FFSE,6,2017-08-28T12:21:05.7051528+01:00
UBJP,7,2017-08-28T12:18:05.7051528+01:00
2TRU,41,2017-08-28T12:53:05.7051528+01:00
FFAU,3,2017-08-28T12:16:05.7051528+01:00
H3XQ,35,2017-08-28T12:05:05.7051528+01:00
XMSH,11,2017-08-28T12:08:05.7051528+01:00
S0PH,4,2017-08-28T12:07:05.7051528+01:00
BW5P,4,2017-08-28T13:09:05.7051528+01:00
Q3DH,75,2017-08-28T12:39:05.7051528+01:00
1PZ2,9,2017-08-28T12:06:05.7051528+01:00
REZR,1,2017-08-28T12:56:05.7051528+01:00
R4NX,0,2017-08-28T12:20:05.7051528+01:00
EE0S,59,2017-08-28T12:59:05.7051528+01:00
DBWM,0,2017-08-28T13:12:05.7051528+01:00
AXTV,10,2017-08-28T11:53:05.7051528+01:00
HXA2,0,2017-08-28T12:32:05.7051528+01:00
VSJV,55,2017-08-28T12:06:05.7051528+01:00
XIHC,29,2017-08-28T11:52:05.7051528+01:00
NRRO,5,2017-08-28T12:58:05.7051528+01:00
0AAH,0,2017-08-28T12:53:05.7051528+01:00
OHBR,2,2017-08-28T11:58:05.7051528+01:00
ZUZ3,12,2017-08-28T12:09:05.7051528+01:00
UBJP,5,2017-08-28T12:21:05.7051528+01:00
3PMW,1,2017-08-28T12:47:05.7051528+01:00
WSZR,16,2017-08-28T12:47:05.7051528+01:00
EE0S,61,2017-08-28T13:04:05.7051528+01:00
3I10,32,2017-08-28T12:21:05.7051528+01:00
VZXG,0,2017-08-28T12:26:05.7051528+01:00
CIAW,22,2017-08-28T12:10:05.7051528+01:00
KV5X,17,2017-08-28T12:40:05.7051528+01:00
YVGA,28,2017-08-28T12:55:05.7051528+01:00
1ROG,4,2017-08-28T12:21:05.7051528+01:00
XUDH,6,2017-08-28T12:01:05.7051528+01:00
UNU4,7,2017-08-28T11:39:05.7051528+01:00
3G3Y,0,2017-08-28T12:59:05.7051528+01:00
SKGG,33,2017-08-28T12:21:05.7051528+01:00
JQTM,16,2017-08-28T12:25:05.7051528+01:00
Q3DH,71,2017-08-28T12:43:05.7051528+01:00
FX4F,4,2017-08-28T11:55:05.7051528+01:00
XMSH,13,2017-08-28T12:10:05.7051528+01:00
LJU5,21,2017-08-28T12:29:05.7051528+01:00
XX45,16,2017-08-28T12:29:05.7051528+01:00
HIRY,0,2017-08-28T11:40:05.7051528+01:00
UXWV,53,2017-08-28T12:49:05.7051528+01:00
3IP1,14,2017-08-28T12:36:05.7051528+01:00
DH5J,1,2017-08-28T12:50:05.7051528+01:00
C42A,63,2017-08-28T13:03:05.7051528+01:00
GARC,37,2017-08-28T12:01:05.7051528+01:00
BRC2,0,2017-08-28T12:22:05.7051528+01:00
V20F,5,2017-08-28T13:03:05.7051528+01:00
UUYC,9,2017-08-28T11:55:05.7051528+01:00
G3XP,11,2017-08-28T12:39:05.7051528+01:00
UH1P,4,2017-08-28T12:08:05.7051528+01:00
DBLL,42,2017-08-28T12:03:05.7051528+01:00
REZR,3,2017-08-28T13:01:05.7051528+01:00
AO1H,0,2017-08-28T12:39:05.7051528+01:00
VZXG,0,2017-08-28T12:31:05.7051528+01:00
11H1,53,2017-08-28T12:07:05.7051528+01:00
JEKQ,15,2017-08-28T13:15:05.7051528+01:00
21Y5,5,2017-08-28T12:02:05.7051528+01:00
0F2E,65,2017-08-28T13:00:05.7051528+01:00
LZCW,41,2017-08-28T12:08:05.7051528+01:00
GSWR,2,2017-08-28T11:57:05.7051528+01:00
3HLN,3,2017-08-28T12:17:05.7051528+01:00
SWDN,1,2017-08-28T13:05:05.7051528+01:00
HKPE,13,2017-08-28T12:19:05.7051528+01:00
3HLN,0,2017-08-28T12:20:05.7051528+01:00
21Y5,8,2017-08-28T12:03:05.7051528+01:00
4U0Z,4,2017-08-28T12:42:05.7051528+01:00
B5YG,2,2017-08-28T12:13:05.7051528+01:00
5LCH,60,2017-08-28T12:37:05.7051528+01:00
OKIB,47,2017-08-28T12:43:05.7051528+01:00
BW5P,0,2017-08-28T13:13:05.7051528+01:00
DH5J,0,2017-08-28T12:49:05.7051528+01:00
2TRU,44,2017-08-28T12:58:05.7051528+01:00
OKIB,43,2017-08-28T12:38:05.7051528+01:00
UZBV,7,2017-08-28T12:16:05.7051528+01:00
BRC2,0,2017-08-28T12:23:05.7051528+01:00
OKIB,43,2017-08-28T12:46:05.7051528+01:00
LOL4,22,2017-08-28T12:02:05.7051528+01:00
ALNY,73,2017-08-28T11:50:05.7051528+01:00
UBJP,5,2017-08-28T12:25:05.7051528+01:00
Y0LZ,0,2017-08-28T12:52:05.7051528+01:00
OKIB,45,2017-08-28T12:49:05.7051528+01:00
B5YG,0,2017-08-28T12:17:05.7051528+01:00
BF0G,0,2017-08-28T13:13:05.7051528+01:00
ANNV,54,2017-08-28T12:18:05.7051528+01:00
AHDH,0,2017-08-28T12:41:05.7051528+01:00
DBLL,43,2017-08-28T12:06:05.7051528+01:00
3G3Y,0,2017-08-28T13:00:05.7051528+01:00
UZBV,5,2017-08-28T12:12:05.7051528+01:00
M5BI,4,2017-08-28T12:21:05.7051528+01:00
JWUI,0,2017-08-28T12:36:05.7051528+01:00
CIAW,18,2017-08-28T12:13:05.7051528+01:00
1PZ2,6,2017-08-28T12:09:05.7051528+01:00
FFSE,10,2017-08-28T12:24:05.7051528+01:00
J1IP,11,2017-08-28T12:44:05.7051528+01:00
VLDE,14,2017-08-28T12:11:05.7051528+01:00
HKPE,11,2017-08-28T12:23:05.7051528+01:00
21FQ,8,2017-08-28T12:55:05.7051528+01:00
DQTM,32,2017-08-28T12:41:05.7051528+01:00
0KO1,6,2017-08-28T12:59:05.7051528+01:00
K2KI,0,2017-08-28T12:41:05.7051528+01:00
ALNY,70,2017-08-28T11:54:05.7051528+01:00
H3XQ,35,2017-08-28T12:07:05.7051528+01:00
2T0Y,3,2017-08-28T12:15:05.7051528+01:00
YVGA,31,2017-08-28T12:56:05.7051528+01:00
GSWR,0,2017-08-28T12:01:05.7051528+01:00
WTKH,44,2017-08-28T12:47:05.7051528+01:00
S0PH,1,2017-08-28T12:09:05.7051528+01:00
DH5J,0,2017-08-28T12:51:05.7051528+01:00
CIAW,17,2017-08-28T12:18:05.7051528+01:00
B5YG,0,2017-08-28T12:21:05.7051528+01:00
MFHL,57,2017-08-28T12:45:05.7051528+01:00
XMSH,15,2017-08-28T12:13:05.7051528+01:00
DBWM,0,2017-08-28T13:16:05.7051528+01:00
3G3Y,0,2017-08-28T13:03:05.7051528+01:00
UNU4,5,2017-08-28T11:43:05.7051528+01:00
QXY5,14,2017-08-28T12:16:05.7051528+01:00
WK0Z,7,2017-08-28T13:08:05.7051528+01:00
1PZ2,6,2017-08-28T12:12:05.7051528+01:00
AXTV,12,2017-08-28T11:55:05.7051528+01:00
EE0S,59,2017-08-28T13:05:05.7051528+01:00
JWUI,0,2017-08-28T12:40:05.7051528+01:00
OHBR,1,2017-08-28T12:01:05.7051528+01:00
YVGA,28,2017-08-28T12:57:05.7051528+01:00
L3AP,10,2017-08-28T12:07:05.7051528+01:00
5T3E,0,2017-08-28T12:13:05.7051528+01:00
DQTM,31,2017-08-28T12:39:05.7051528+01:00
UYP5,2,2017-08-28T11:44:05.7051528+01:00
XCCN,0,2017-08-28T13:01:05.7051528+01:00
Y0LZ,1,2017-08-28T12:57:05.7051528+01:00
B5YG,1,2017-08-28T12:24:05.7051528+01:00
1ZNS,0,2017-08-28T12:10:05.7051528+01:00
XIHC,29,2017-08-28T11:57:05.7051528+01:00
OHBR,3,2017-08-28T11:59:05.7051528+01:00
3I10,29,2017-08-28T12:22:05.7051528+01:00
V20F,2,2017-08-28T13:05:05.7051528+01:00
