ticker,price,quotetime
FFSE,36,2017-08-27T15:31:05.7051528Z
C42A,78,2017-08-27T15:44:05.7051528Z
NRRO,53,2017-08-27T15:53:05.7051528Z
FFSE,32,2017-08-27T15:36:05.7051528Z
3G3Y,8,2017-08-27T16:01:05.7051528Z
ALNY,77,2017-08-27T15:41:05.7051528Z
5T3E,24,2017-08-27T15:39:05.7051528Z
UUYC,7,2017-08-27T15:39:05.7051528Z
GARC,21,2017-08-27T15:33:05.7051528Z
WK0Z,29,2017-08-27T15:48:05.7051528Z
YCRV,62,2017-08-27T15:40:05.7051528Z
WTKH,81,2017-08-27T15:56:05.7051528Z
MFHL,62,2017-08-27T16:01:05.7051528Z
EE0S,65,2017-08-27T15:50:05.7051528Z
1ROG,56,2017-08-27T15:47:05.7051528Z
0KO1,10,2017-08-27T15:54:05.7051528Z
1ZNS,0,2017-08-27T15:53:05.7051528Z
FX4F,47,2017-08-27T15:37:05.7051528Z
QXY5,15,2017-08-27T15:29:05.7051528Z
JM3Q,91,2017-08-27T15:26:05.7051528Z
G3XP,22,2017-08-27T15:57:05.7051528Z
2TRU,86,2017-08-27T15:47:05.7051528Z
0AAH,53,2017-08-27T15:43:05.7051528Z
UXWV,56,2017-08-27T15:44:05.7051528Z
AHDH,4,2017-08-27T15:47:05.7051528Z
S0PH,0,2017-08-27T15:31:05.7051528Z
0AAH,52,2017-08-27T15:38:05.7051528Z
L3AP,36,2017-08-27T15:34:05.7051528Z
BF0G,54,2017-08-27T15:44:05.7051528Z
CIAW,66,2017-08-27T15:31:05.7051528Z
FFSE,35,2017-08-27T15:38:05.7051528Z
XUDH,5,2017-08-27T15:29:05.7051528Z
2TRU,87,2017-08-27T15:48:05.7051528Z
DBZG,11,2017-08-27T15:44:05.7051528Z
XX45,15,2017-08-27T15:36:05.7051528Z
OKIB,43,2017-08-27T15:49:05.7051528Z
K2KI,3,2017-08-27T15:44:05.7051528Z
UYP5,0,2017-08-27T15:24:05.7051528Z
2T0Y,0,2017-08-27T15:32:05.7051528Z
FX4F,46,2017-08-27T15:33:05.7051528Z
0KO1,14,2017-08-27T15:58:05.7051528Z
LJU5,0,2017-08-27T15:42:05.7051528Z
LJU5,2,2017-08-27T15:35:05.7051528Z
WSZR,42,2017-08-27T16:00:05.7051528Z
BF0G,49,2017-08-27T15:47:05.7051528Z
LJU5,0,2017-08-27T15:40:05.7051528Z
SUR1,42,2017-08-27T15:38:05.7051528Z
3PMW,71,2017-08-27T15:43:05.7051528Z
5LCH,70,2017-08-27T16:00:05.7051528Z
B5YG,3,2017-08-27T15:30:05.7051528Z
XMSH,64,2017-08-27T15:40:05.7051528Z
UH1P,41,2017-08-27T15:42:05.7051528Z
0AAH,52,2017-08-27T15:48:05.7051528Z
MFHL,62,2017-08-27T16:04:05.7051528Z
DBWM,5,2017-08-27T16:01:05.7051528Z
UZBV,0,2017-08-27T15:42:05.7051528Z
BF0G,49,2017-08-27T15:46:05.7051528Z
AXTV,13,2017-08-27T15:41:05.7051528Z
HIRY,28,2017-08-27T15:31:05.7051528Z
VZXG,0,2017-08-27T15:57:05.7051528Z
REZR,76,2017-08-27T15:35:05.7051528Z
1PZ2,1,2017-08-27T15:47:05.7051528Z
LZCW,73,2017-08-27T15:27:05.7051528Z
VSJV,66,2017-08-27T15:40:05.7051528Z
FFSE,33,2017-08-27T15:39:05.7051528Z
G3XP,21,2017-08-27T16:00:05.7051528Z
JEKQ,0,2017-08-27T15:51:05.7051528Z
DBWM,1,2017-08-27T16:05:05.7051528Z
LZCW,75,2017-08-27T15:22:05.7051528Z
WSZR,45,2017-08-27T16:02:05.7051528Z
SWDN,0,2017-08-27T16:01:05.7051528Z
0AAH,52,2017-08-27T15:49:05.7051528Z
5LCH,69,2017-08-27T16:04:05.7051528Z
HKPE,0,2017-08-27T15:47:05.7051528Z
JQTM,41,2017-08-27T15:29:05.7051528Z
UNU4,18,2017-08-27T15:30:05.7051528Z
Q3DH,66,2017-08-27T15:43:05.7051528Z
UZBV,0,2017-08-27T15:38:05.7051528Z
R4NX,21,2017-08-27T15:42:05.7051528Z
SWDN,1,2017-08-27T16:00:05.7051528Z
ZUZ3,50,2017-08-27T15:25:05.7051528Z
DBLL,95,2017-08-27T15:43:05.7051528Z
DH5J,23,2017-08-27T16:01:05.7051528Z
XCCN,2,2017-08-27T15:44:05.7051528Z
1ZNS,0,2017-08-27T15:56:05.7051528Z
UNU4,19,2017-08-27T15:31:05.7051528Z
DQTM,29,2017-08-27T15:44:05.7051528Z
JQTM,45,2017-08-27T15:32:05.7051528Z
21Y5,0,2017-08-27T15:37:05.7051528Z
DH5J,27,2017-08-27T16:09:05.7051528Z
W1A3,75,2017-08-27T15:42:05.7051528Z
KV5X,16,2017-08-27T15:49:05.7051528Z
GHRC,85,2017-08-27T15:42:05.7051528Z
GSWR,8,2017-08-27T15:35:05.7051528Z
VLDE,14,2017-08-27T15:45:05.7051528Z
H3XQ,52,2017-08-27T15:19:05.7051528Z
3IP1,1,2017-08-27T15:51:05.7051528Z
4U0Z,47,2017-08-27T15:32:05.7051528Z
K2KI,1,2017-08-27T15:48:05.7051528Z
SKGG,33,2017-08-27T15:43:05.7051528Z
XIHC,63,2017-08-27T15:30:05.7051528Z
JEKQ,3,2017-08-27T15:56:05.7051528Z
GSWR,6,2017-08-27T15:40:05.7051528Z
3IP1,0,2017-08-27T15:56:05.7051528Z
OKIB,46,2017-08-27T15:58:05.7051528Z
ALNY,73,2017-08-27T15:43:05.7051528Z
DH5J,27,2017-08-27T16:06:05.7051528Z
BRC2,4,2017-08-27T15:52:05.7051528Z
CU14,21,2017-08-27T15:38:05.7051528Z
BW5P,67,2017-08-27T15:36:05.7051528Z
OKIB,42,2017-08-27T15:53:05.7051528Z
YVGA,57,2017-08-27T15:57:05.7051528Z
BEHY,95,2017-08-27T15:21:05.7051528Z
UYP5,4,2017-08-27T15:26:05.7051528Z
0F2E,94,2017-08-27T15:50:05.7051528Z
Y0LZ,1,2017-08-27T15:43:05.7051528Z
K2KI,0,2017-08-27T15:50:05.7051528Z
11H1,79,2017-08-27T15:36:05.7051528Z
JEKQ,0,2017-08-27T15:59:05.7051528Z
UBJP,34,2017-08-27T15:52:05.7051528Z
0KO1,12,2017-08-27T16:02:05.7051528Z
1ZNS,0,2017-08-27T15:58:05.7051528Z
3IP1,4,2017-08-27T15:54:05.7051528Z
1PZ2,1,2017-08-27T15:49:05.7051528Z
OKIB,45,2017-08-27T16:03:05.7051528Z
21FQ,17,2017-08-27T15:57:05.7051528Z
3PMW,67,2017-08-27T15:46:05.7051528Z
GZUU,41,2017-08-27T15:41:05.7051528Z
BW5P,71,2017-08-27T15:41:05.7051528Z
AXTV,14,2017-08-27T15:43:05.7051528Z
H3XQ,55,2017-08-27T15:24:05.7051528Z
BF0G,47,2017-08-27T15:50:05.7051528Z
5LCH,70,2017-08-27T16:07:05.7051528Z
V20F,38,2017-08-27T16:00:05.7051528Z
GSWR,5,2017-08-27T15:43:05.7051528Z
KV5X,12,2017-08-27T15:52:05.7051528Z
J1IP,60,2017-08-27T15:57:05.7051528Z
WK0Z,30,2017-08-27T15:51:05.7051528Z
3HLN,13,2017-08-27T15:36:05.7051528Z
ANNV,65,2017-08-27T15:39:05.7051528Z
YCRV,63,2017-08-27T15:41:05.7051528Z
S0PH,1,2017-08-27T15:32:05.7051528Z
UXWV,60,2017-08-27T15:47:05.7051528Z
C42A,78,2017-08-27T15:45:05.7051528Z
NRRO,48,2017-08-27T15:56:05.7051528Z
FFAU,0,2017-08-27T15:32:05.7051528Z
DBZG,6,2017-08-27T15:49:05.7051528Z
WSZR,48,2017-08-27T16:06:05.7051528Z
AO1H,0,2017-08-27T16:01:05.7051528Z
LOL4,32,2017-08-27T15:41:05.7051528Z
21FQ,17,2017-08-27T15:58:05.7051528Z
JM3Q,89,2017-08-27T15:28:05.7051528Z
3I10,62,2017-08-27T15:44:05.7051528Z
AO1H,1,2017-08-27T16:02:05.7051528Z
3G3Y,3,2017-08-27T16:02:05.7051528Z
W1A3,73,2017-08-27T15:44:05.7051528Z
BW5P,66,2017-08-27T15:44:05.7051528Z
3IP1,0,2017-08-27T15:57:05.7051528Z
M5BI,28,2017-08-27T15:39:05.7051528Z
GHRC,89,2017-08-27T15:46:05.7051528Z
LJU5,4,2017-08-27T15:52:05.7051528Z
AO1H,3,2017-08-27T16:00:05.7051528Z
L3AP,31,2017-08-27T15:35:05.7051528Z
FFSE,28,2017-08-27T15:41:05.7051528Z
HKPE,1,2017-08-27T15:51:05.7051528Z
LJU5,0,2017-08-27T15:47:05.7051528Z
JWUI,2,2017-08-27T15:52:05.7051528Z
JEKQ,0,2017-08-27T16:01:05.7051528Z
2T0Y,1,2017-08-27T15:34:05.7051528Z
1ZNS,0,2017-08-27T15:59:05.7051528Z
UZBV,0,2017-08-27T15:45:05.7051528Z
FFAU,0,2017-08-27T15:34:05.7051528Z
1ROG,52,2017-08-27T15:51:05.7051528Z
AO1H,0,2017-08-27T15:55:05.7051528Z
UXWV,63,2017-08-27T15:52:05.7051528Z
UH1P,41,2017-08-27T15:47:05.7051528Z
LZCW,71,2017-08-27T15:32:05.7051528Z
QXY5,16,2017-08-27T15:32:05.7051528Z
WTKH,79,2017-08-27T15:59:05.7051528Z
SKGG,31,2017-08-27T15:44:05.7051528Z
XIQY,95,2017-08-27T15:44:05.7051528Z
0AAH,52,2017-08-27T15:52:05.7051528Z
2TRU,88,2017-08-27T15:52:05.7051528Z
WK0Z,27,2017-08-27T15:52:05.7051528Z
HXA2,6,2017-08-27T15:34:05.7051528Z
0U0B,60,2017-08-27T15:37:05.7051528Z
21Y5,0,2017-08-27T15:38:05.7051528Z
XCCN,4,2017-08-27T15:47:05.7051528Z
VSJV,61,2017-08-27T15:43:05.7051528Z
NRRO,50,2017-08-27T16:00:05.7051528Z
REZR,75,2017-08-27T15:38:05.7051528Z
2T0Y,4,2017-08-27T15:38:05.7051528Z
AHDH,0,2017-08-27T15:48:05.7051528Z
OHBR,64,2017-08-27T15:39:05.7051528Z
XCCN,5,2017-08-27T15:52:05.7051528Z
UUYC,9,2017-08-27T15:40:05.7051528Z
GARC,24,2017-08-27T15:38:05.7051528Z
WTKH,82,2017-08-27T16:03:05.7051528Z
5T3E,28,2017-08-27T15:41:05.7051528Z
ALNY,71,2017-08-27T15:48:05.7051528Z
UNU4,16,2017-08-27T15:34:05.7051528Z
1PZ2,0,2017-08-27T15:52:05.7051528Z
XUDH,3,2017-08-27T15:31:05.7051528Z
C42A,78,2017-08-27T15:47:05.7051528Z
XMSH,61,2017-08-27T15:44:05.7051528Z
W1A3,75,2017-08-27T15:48:05.7051528Z
GHRC,88,2017-08-27T15:54:05.7051528Z
FX4F,47,2017-08-27T15:42:05.7051528Z
GHRC,85,2017-08-27T15:50:05.7051528Z
SWDN,0,2017-08-27T16:06:05.7051528Z
Y0LZ,2,2017-08-27T15:48:05.7051528Z
XIHC,65,2017-08-27T15:32:05.7051528Z
GSWR,3,2017-08-27T15:47:05.7051528Z
XIQY,92,2017-08-27T15:47:05.7051528Z
VLDE,11,2017-08-27T15:47:05.7051528Z
XX45,8,2017-08-27T15:39:05.7051528Z
CU14,24,2017-08-27T15:42:05.7051528Z
BEHY,99,2017-08-27T15:23:05.7051528Z
3PMW,67,2017-08-27T15:49:05.7051528Z
3HLN,14,2017-08-27T15:41:05.7051528Z
R4NX,24,2017-08-27T15:46:05.7051528Z
S0PH,0,2017-08-27T15:37:05.7051528Z
DH5J,27,2017-08-27T16:13:05.7051528Z
11H1,82,2017-08-27T15:41:05.7051528Z
M5BI,26,2017-08-27T15:40:05.7051528Z
XX45,13,2017-08-27T15:37:05.7051528Z
LOL4,34,2017-08-27T15:43:05.7051528Z
EE0S,60,2017-08-27T15:51:05.7051528Z
3IP1,0,2017-08-27T16:01:05.7051528Z
MFHL,60,2017-08-27T16:08:05.7051528Z
0KO1,16,2017-08-27T16:07:05.7051528Z
CIAW,62,2017-08-27T15:35:05.7051528Z
3I10,59,2017-08-27T15:48:05.7051528Z
ANNV,63,2017-08-27T15:44:05.7051528Z
GARC,27,2017-08-27T15:39:05.7051528Z
ANNV,68,2017-08-27T15:42:05.7051528Z
G3XP,24,2017-08-27T16:01:05.7051528Z
0AAH,48,2017-08-27T15:57:05.7051528Z
VZXG,0,2017-08-27T16:00:05.7051528Z
VSJV,56,2017-08-27T15:46:05.7051528Z
DBWM,1,2017-08-27T16:06:05.7051528Z
AO1H,0,2017-08-27T16:06:05.7051528Z
GARC,32,2017-08-27T15:45:05.7051528Z
LZCW,73,2017-08-27T15:36:05.7051528Z
VSJV,56,2017-08-27T15:44:05.7051528Z
SUR1,39,2017-08-27T15:41:05.7051528Z
GARC,31,2017-08-27T15:41:05.7051528Z
BRC2,7,2017-08-27T15:54:05.7051528Z
B5YG,0,2017-08-27T15:34:05.7051528Z
K2KI,0,2017-08-27T15:54:05.7051528Z
OKIB,48,2017-08-27T16:07:05.7051528Z
UBJP,37,2017-08-27T15:56:05.7051528Z
XX45,9,2017-08-27T15:40:05.7051528Z
V20F,40,2017-08-27T16:04:05.7051528Z
JM3Q,93,2017-08-27T15:33:05.7051528Z
LZCW,74,2017-08-27T15:35:05.7051528Z
2T0Y,0,2017-08-27T15:40:05.7051528Z
DQTM,25,2017-08-27T15:45:05.7051528Z
DBLL,93,2017-08-27T15:48:05.7051528Z
R4NX,22,2017-08-27T15:50:05.7051528Z
2T0Y,0,2017-08-27T15:42:05.7051528Z
XUDH,6,2017-08-27T15:36:05.7051528Z
21FQ,20,2017-08-27T16:01:05.7051528Z
DQTM,24,2017-08-27T15:46:05.7051528Z
BF0G,51,2017-08-27T15:55:05.7051528Z
JQTM,47,2017-08-27T15:34:05.7051528Z
LZCW,73,2017-08-27T15:34:05.7051528Z
L3AP,33,2017-08-27T15:37:05.7051528Z
DBLL,95,2017-08-27T15:44:05.7051528Z
GARC,33,2017-08-27T15:48:05.7051528Z
AXTV,9,2017-08-27T15:45:05.7051528Z
Q3DH,63,2017-08-27T15:47:05.7051528Z
BEHY,101,2017-08-27T15:26:05.7051528Z
XIHC,65,2017-08-27T15:37:05.7051528Z
ZUZ3,53,2017-08-27T15:27:05.7051528Z
H3XQ,51,2017-08-27T15:27:05.7051528Z
HIRY,29,2017-08-27T15:32:05.7051528Z
DH5J,30,2017-08-27T16:16:05.7051528Z
LZCW,74,2017-08-27T15:41:05.7051528Z
5T3E,29,2017-08-27T15:42:05.7051528Z
4U0Z,42,2017-08-27T15:35:05.7051528Z
YCRV,61,2017-08-27T15:44:05.7051528Z
J1IP,55,2017-08-27T16:00:05.7051528Z
21Y5,0,2017-08-27T15:43:05.7051528Z
YVGA,59,2017-08-27T15:58:05.7051528Z
5LCH,67,2017-08-27T16:11:05.7051528Z
UXWV,66,2017-08-27T15:55:05.7051528Z
NRRO,48,2017-08-27T16:02:05.7051528Z
3HLN,11,2017-08-27T15:42:05.7051528Z
ALNY,71,2017-08-27T15:52:05.7051528Z
SKGG,29,2017-08-27T15:46:05.7051528Z
CU14,20,2017-08-27T15:47:05.7051528Z
M5BI,30,2017-08-27T15:44:05.7051528Z
JM3Q,89,2017-08-27T15:34:05.7051528Z
2TRU,87,2017-08-27T15:55:05.7051528Z
3G3Y,0,2017-08-27T16:03:05.7051528Z
UYP5,4,2017-08-27T15:29:05.7051528Z
WK0Z,22,2017-08-27T15:54:05.7051528Z
UZBV,4,2017-08-27T15:48:05.7051528Z
DH5J,32,2017-08-27T16:21:05.7051528Z
0U0B,61,2017-08-27T15:39:05.7051528Z
SWDN,0,2017-08-27T16:10:05.7051528Z
FFAU,0,2017-08-27T15:37:05.7051528Z
UBJP,39,2017-08-27T15:57:05.7051528Z
JEKQ,2,2017-08-27T16:06:05.7051528Z
1ZNS,0,2017-08-27T16:02:05.7051528Z
0KO1,11,2017-08-27T16:09:05.7051528Z
G3XP,27,2017-08-27T16:06:05.7051528Z
CIAW,62,2017-08-27T15:37:05.7051528Z
LZCW,72,2017-08-27T15:43:05.7051528Z
ALNY,74,2017-08-27T15:56:05.7051528Z
HXA2,1,2017-08-27T15:35:05.7051528Z
DBLL,95,2017-08-27T15:50:05.7051528Z
OKIB,47,2017-08-27T16:09:05.7051528Z
MFHL,60,2017-08-27T16:09:05.7051528Z
AO1H,4,2017-08-27T16:08:05.7051528Z
WSZR,46,2017-08-27T16:11:05.7051528Z
HKPE,4,2017-08-27T15:52:05.7051528Z
QXY5,16,2017-08-27T15:35:05.7051528Z
HIRY,25,2017-08-27T15:33:05.7051528Z
0F2E,97,2017-08-27T15:55:05.7051528Z
JWUI,0,2017-08-27T15:53:05.7051528Z
FFSE,23,2017-08-27T15:46:05.7051528Z
UH1P,42,2017-08-27T15:48:05.7051528Z
0U0B,63,2017-08-27T15:41:05.7051528Z
1PZ2,0,2017-08-27T15:54:05.7051528Z
GSWR,2,2017-08-27T15:50:05.7051528Z
Y0LZ,4,2017-08-27T15:52:05.7051528Z
JWUI,1,2017-08-27T16:01:05.7051528Z
H3XQ,51,2017-08-27T15:29:05.7051528Z
KV5X,7,2017-08-27T15:55:05.7051528Z
LJU5,0,2017-08-27T15:53:05.7051528Z
BW5P,68,2017-08-27T15:49:05.7051528Z
G3XP,26,2017-08-27T16:09:05.7051528Z
AO1H,3,2017-08-27T16:12:05.7051528Z
XMSH,59,2017-08-27T15:45:05.7051528Z
GZUU,38,2017-08-27T15:45:05.7051528Z
AHDH,2,2017-08-27T15:53:05.7051528Z
JQTM,42,2017-08-27T15:37:05.7051528Z
SKGG,27,2017-08-27T15:52:05.7051528Z
OKIB,49,2017-08-27T16:14:05.7051528Z
EE0S,58,2017-08-27T15:55:05.7051528Z
3HLN,12,2017-08-27T15:43:05.7051528Z
REZR,81,2017-08-27T15:46:05.7051528Z
UZBV,5,2017-08-27T15:53:05.7051528Z
GHRC,92,2017-08-27T15:56:05.7051528Z
UNU4,17,2017-08-27T15:38:05.7051528Z
J1IP,56,2017-08-27T16:02:05.7051528Z
SUR1,38,2017-08-27T15:46:05.7051528Z
SKGG,27,2017-08-27T15:49:05.7051528Z
XUDH,6,2017-08-27T15:41:05.7051528Z
HIRY,23,2017-08-27T15:37:05.7051528Z
UUYC,12,2017-08-27T15:41:05.7051528Z
DBZG,4,2017-08-27T15:53:05.7051528Z
VSJV,59,2017-08-27T15:47:05.7051528Z
K2KI,2,2017-08-27T15:57:05.7051528Z
XIHC,65,2017-08-27T15:39:05.7051528Z
1ROG,49,2017-08-27T15:55:05.7051528Z
JWUI,0,2017-08-27T15:56:05.7051528Z
0KO1,14,2017-08-27T16:16:05.7051528Z
UBJP,36,2017-08-27T15:59:05.7051528Z
OHBR,60,2017-08-27T15:40:05.7051528Z
UNU4,12,2017-08-27T15:39:05.7051528Z
BW5P,66,2017-08-27T15:51:05.7051528Z
0KO1,11,2017-08-27T16:11:05.7051528Z
CU14,21,2017-08-27T15:50:05.7051528Z
0F2E,93,2017-08-27T16:00:05.7051528Z
JEKQ,6,2017-08-27T16:09:05.7051528Z
S0PH,0,2017-08-27T15:41:05.7051528Z
R4NX,16,2017-08-27T15:56:05.7051528Z
CU14,21,2017-08-27T15:49:05.7051528Z
REZR,79,2017-08-27T15:43:05.7051528Z
FX4F,50,2017-08-27T15:46:05.7051528Z
21Y5,0,2017-08-27T15:44:05.7051528Z
2T0Y,4,2017-08-27T15:45:05.7051528Z
AXTV,4,2017-08-27T15:46:05.7051528Z
XX45,13,2017-08-27T15:45:05.7051528Z
HKPE,7,2017-08-27T15:57:05.7051528Z
DQTM,21,2017-08-27T15:47:05.7051528Z
R4NX,19,2017-08-27T15:55:05.7051528Z
VZXG,0,2017-08-27T16:05:05.7051528Z
YVGA,54,2017-08-27T16:02:05.7051528Z
0AAH,50,2017-08-27T16:00:05.7051528Z
JEKQ,1,2017-08-27T16:11:05.7051528Z
XCCN,3,2017-08-27T15:57:05.7051528Z
JM3Q,90,2017-08-27T15:36:05.7051528Z
OKIB,52,2017-08-27T16:18:05.7051528Z
Q3DH,62,2017-08-27T15:51:05.7051528Z
3PMW,63,2017-08-27T15:53:05.7051528Z
3I10,61,2017-08-27T15:51:05.7051528Z
WTKH,85,2017-08-27T16:04:05.7051528Z
OKIB,49,2017-08-27T16:17:05.7051528Z
3G3Y,4,2017-08-27T16:08:05.7051528Z
J1IP,55,2017-08-27T16:03:05.7051528Z
ANNV,62,2017-08-27T15:48:05.7051528Z
11H1,85,2017-08-27T15:43:05.7051528Z
3G3Y,4,2017-08-27T16:07:05.7051528Z
XCCN,8,2017-08-27T15:55:05.7051528Z
MFHL,64,2017-08-27T16:10:05.7051528Z
XMSH,63,2017-08-27T15:48:05.7051528Z
DQTM,25,2017-08-27T15:52:05.7051528Z
ZUZ3,52,2017-08-27T15:30:05.7051528Z
BF0G,54,2017-08-27T15:58:05.7051528Z
WTKH,84,2017-08-27T16:09:05.7051528Z
JQTM,42,2017-08-27T15:42:05.7051528Z
3IP1,2,2017-08-27T16:06:05.7051528Z
XUDH,2,2017-08-27T15:45:05.7051528Z
XIHC,60,2017-08-27T15:40:05.7051528Z
DBWM,1,2017-08-27T16:11:05.7051528Z
3G3Y,8,2017-08-27T16:11:05.7051528Z
VLDE,15,2017-08-27T15:49:05.7051528Z
W1A3,71,2017-08-27T15:52:05.7051528Z
V20F,40,2017-08-27T16:08:05.7051528Z
AO1H,0,2017-08-27T16:15:05.7051528Z
1ZNS,1,2017-08-27T16:03:05.7051528Z
HKPE,10,2017-08-27T15:58:05.7051528Z
C42A,81,2017-08-27T15:51:05.7051528Z
SWDN,1,2017-08-27T16:12:05.7051528Z
ZUZ3,53,2017-08-27T15:34:05.7051528Z
WK0Z,26,2017-08-27T15:58:05.7051528Z
UXWV,61,2017-08-27T15:59:05.7051528Z
HIRY,22,2017-08-27T15:39:05.7051528Z
21FQ,24,2017-08-27T16:08:05.7051528Z
3PMW,67,2017-08-27T15:57:05.7051528Z
R4NX,14,2017-08-27T16:01:05.7051528Z
GSWR,5,2017-08-27T15:51:05.7051528Z
NRRO,44,2017-08-27T16:05:05.7051528Z
R4NX,17,2017-08-27T16:02:05.7051528Z
L3AP,37,2017-08-27T15:41:05.7051528Z
DBZG,5,2017-08-27T15:55:05.7051528Z
FFAU,0,2017-08-27T15:39:05.7051528Z
1PZ2,0,2017-08-27T15:59:05.7051528Z
5T3E,27,2017-08-27T15:43:05.7051528Z
XIQY,95,2017-08-27T15:51:05.7051528Z
AHDH,1,2017-08-27T15:56:05.7051528Z
BEHY,105,2017-08-27T15:29:05.7051528Z
XMSH,65,2017-08-27T15:49:05.7051528Z
HKPE,8,2017-08-27T16:00:05.7051528Z
BW5P,62,2017-08-27T15:53:05.7051528Z
BRC2,4,2017-08-27T15:59:05.7051528Z
KV5X,10,2017-08-27T15:57:05.7051528Z
GARC,28,2017-08-27T15:52:05.7051528Z
DBLL,90,2017-08-27T15:54:05.7051528Z
B5YG,0,2017-08-27T15:36:05.7051528Z
ALNY,76,2017-08-27T15:59:05.7051528Z
UBJP,39,2017-08-27T16:01:05.7051528Z
LOL4,35,2017-08-27T15:45:05.7051528Z
21FQ,24,2017-08-27T16:06:05.7051528Z
SKGG,23,2017-08-27T15:57:05.7051528Z
5LCH,65,2017-08-27T16:16:05.7051528Z
2TRU,84,2017-08-27T16:00:05.7051528Z
SUR1,35,2017-08-27T15:53:05.7051528Z
QXY5,20,2017-08-27T15:40:05.7051528Z
HIRY,21,2017-08-27T15:42:05.7051528Z
21FQ,27,2017-08-27T16:10:05.7051528Z
SUR1,32,2017-08-27T15:51:05.7051528Z
DQTM,24,2017-08-27T15:54:05.7051528Z
LZCW,68,2017-08-27T15:47:05.7051528Z
UH1P,41,2017-08-27T15:49:05.7051528Z
3I10,60,2017-08-27T15:52:05.7051528Z
3PMW,67,2017-08-27T16:06:05.7051528Z
W1A3,69,2017-08-27T15:56:05.7051528Z
CIAW,64,2017-08-27T15:40:05.7051528Z
0F2E,92,2017-08-27T16:04:05.7051528Z
2TRU,82,2017-08-27T16:05:05.7051528Z
JWUI,0,2017-08-27T16:03:05.7051528Z
XX45,11,2017-08-27T15:48:05.7051528Z
M5BI,34,2017-08-27T15:48:05.7051528Z
C42A,81,2017-08-27T15:56:05.7051528Z
UH1P,39,2017-08-27T15:53:05.7051528Z
3PMW,69,2017-08-27T16:02:05.7051528Z
UBJP,36,2017-08-27T16:02:05.7051528Z
DBWM,5,2017-08-27T16:12:05.7051528Z
SUR1,35,2017-08-27T15:49:05.7051528Z
2T0Y,4,2017-08-27T15:50:05.7051528Z
S0PH,2,2017-08-27T15:43:05.7051528Z
YCRV,60,2017-08-27T15:49:05.7051528Z
MFHL,59,2017-08-27T16:14:05.7051528Z
MFHL,58,2017-08-27T16:16:05.7051528Z
J1IP,51,2017-08-27T16:07:05.7051528Z
5LCH,65,2017-08-27T16:20:05.7051528Z
3IP1,3,2017-08-27T16:11:05.7051528Z
0U0B,59,2017-08-27T15:43:05.7051528Z
HXA2,4,2017-08-27T15:36:05.7051528Z
UUYC,14,2017-08-27T15:45:05.7051528Z
3HLN,8,2017-08-27T15:45:05.7051528Z
G3XP,27,2017-08-27T16:10:05.7051528Z
UYP5,1,2017-08-27T15:34:05.7051528Z
FFAU,0,2017-08-27T15:44:05.7051528Z
4U0Z,44,2017-08-27T15:36:05.7051528Z
1ROG,51,2017-08-27T15:59:05.7051528Z
GZUU,36,2017-08-27T15:49:05.7051528Z
VSJV,62,2017-08-27T15:52:05.7051528Z
FFSE,20,2017-08-27T15:47:05.7051528Z
HXA2,4,2017-08-27T15:38:05.7051528Z
1ZNS,2,2017-08-27T16:04:05.7051528Z
0KO1,16,2017-08-27T16:21:05.7051528Z
L3AP,36,2017-08-27T15:44:05.7051528Z
DH5J,29,2017-08-27T16:26:05.7051528Z
JQTM,46,2017-08-27T15:43:05.7051528Z
EE0S,58,2017-08-27T15:57:05.7051528Z
FFSE,14,2017-08-27T15:50:05.7051528Z
UZBV,7,2017-08-27T15:57:05.7051528Z
21Y5,0,2017-08-27T15:45:05.7051528Z
Y0LZ,4,2017-08-27T15:54:05.7051528Z
VLDE,17,2017-08-27T15:53:05.7051528Z
UNU4,13,2017-08-27T15:41:05.7051528Z
M5BI,37,2017-08-27T15:50:05.7051528Z
5T3E,23,2017-08-27T15:47:05.7051528Z
J1IP,53,2017-08-27T16:09:05.7051528Z
L3AP,32,2017-08-27T15:46:05.7051528Z
REZR,79,2017-08-27T15:48:05.7051528Z
OHBR,58,2017-08-27T15:45:05.7051528Z
UXWV,53,2017-08-27T16:08:05.7051528Z
BRC2,3,2017-08-27T16:03:05.7051528Z
WTKH,83,2017-08-27T16:12:05.7051528Z
FX4F,47,2017-08-27T15:48:05.7051528Z
JWUI,0,2017-08-27T16:07:05.7051528Z
UXWV,58,2017-08-27T16:03:05.7051528Z
BW5P,60,2017-08-27T15:54:05.7051528Z
EE0S,55,2017-08-27T15:59:05.7051528Z
JM3Q,92,2017-08-27T15:40:05.7051528Z
JEKQ,0,2017-08-27T16:16:05.7051528Z
FFSE,15,2017-08-27T15:49:05.7051528Z
R4NX,20,2017-08-27T16:03:05.7051528Z
0KO1,19,2017-08-27T16:23:05.7051528Z
G3XP,26,2017-08-27T16:12:05.7051528Z
JQTM,48,2017-08-27T15:52:05.7051528Z
H3XQ,46,2017-08-27T15:32:05.7051528Z
XCCN,4,2017-08-27T15:59:05.7051528Z
4U0Z,41,2017-08-27T15:41:05.7051528Z
GHRC,91,2017-08-27T16:00:05.7051528Z
3HLN,11,2017-08-27T15:46:05.7051528Z
GSWR,0,2017-08-27T15:56:05.7051528Z
JEKQ,4,2017-08-27T16:18:05.7051528Z
V20F,39,2017-08-27T16:12:05.7051528Z
