Ticker,Price,QuoteTime
"WSZR",39,2017-08-27T16:27:05.7051528+01:00
"UUYC",10,2017-08-27T16:14:05.7051528+01:00
"YVGA",72,2017-08-27T16:31:05.7051528+01:00
"SKGG",30,2017-08-27T16:24:05.7051528+01:00
"21Y5",1,2017-08-27T16:12:05.7051528+01:00
"VLDE",10,2017-08-27T16:23:05.7051528+01:00
"AHDH",5,2017-08-27T16:27:05.7051528+01:00
"21FQ",28,2017-08-27T16:31:05.7051528+01:00
"HIRY",36,2017-08-27T16:04:05.7051528+01:00
"2T0Y",6,2017-08-27T16:14:05.7051528+01:00
"3G3Y",6,2017-08-27T16:36:05.7051528+01:00
"OKIB",47,2017-08-27T16:31:05.7051528+01:00
"1PZ2",7,2017-08-27T16:25:05.7051528+01:00
"L3AP",46,2017-08-27T16:24:05.7051528+01:00
"11H1",86,2017-08-27T16:17:05.7051528+01:00
"JEKQ",0,2017-08-27T16:28:05.7051528+01:00
"V20F",31,2017-08-27T16:28:05.7051528+01:00
"LZCW",86,2017-08-27T16:10:05.7051528+01:00
"CIAW",78,2017-08-27T16:12:05.7051528+01:00
"5T3E",25,2017-08-27T16:15:05.7051528+01:00
"XMSH",73,2017-08-27T16:23:05.7051528+01:00
"KV5X",36,2017-08-27T16:28:05.7051528+01:00
"AO1H",8,2017-08-27T16:24:05.7051528+01:00
"UBJP",44,2017-08-27T16:20:05.7051528+01:00
"OHBR",67,2017-08-27T16:13:05.7051528+01:00
"EE0S",70,2017-08-27T16:27:05.7051528+01:00
"ALNY",79,2017-08-27T16:18:05.7051528+01:00
"XIQY",88,2017-08-27T16:27:05.7051528+01:00
"CU14",30,2017-08-27T16:15:05.7051528+01:00
"SWDN",0,2017-08-27T16:33:05.7051528+01:00
"DBWM",14,2017-08-27T16:28:05.7051528+01:00
"WTKH",90,2017-08-27T16:29:05.7051528+01:00
"2TRU",90,2017-08-27T16:16:05.7051528+01:00
"K2KI",0,2017-08-27T16:25:05.7051528+01:00
"CU14",32,2017-08-27T16:13:05.7051528+01:00
"ANNV",81,2017-08-27T16:18:05.7051528+01:00
"2TRU",87,2017-08-27T16:21:05.7051528+01:00
"REZR",74,2017-08-27T16:07:05.7051528+01:00
"GZUU",46,2017-08-27T16:16:05.7051528+01:00
"JM3Q",79,2017-08-27T16:14:05.7051528+01:00
"1PZ2",3,2017-08-27T16:27:05.7051528+01:00
"FX4F",53,2017-08-27T16:03:05.7051528+01:00
"JWUI",3,2017-08-27T16:25:05.7051528+01:00
"HIRY",38,2017-08-27T16:08:05.7051528+01:00
"VZXG",0,2017-08-27T16:26:05.7051528+01:00
"DH5J",24,2017-08-27T16:38:05.7051528+01:00
"JEKQ",0,2017-08-27T16:25:05.7051528+01:00
"WTKH",88,2017-08-27T16:30:05.7051528+01:00
"C42A",82,2017-08-27T16:11:05.7051528+01:00
"UH1P",49,2017-08-27T16:15:05.7051528+01:00
"0F2E",96,2017-08-27T16:17:05.7051528+01:00
"YVGA",70,2017-08-27T16:34:05.7051528+01:00
"ANNV",78,2017-08-27T16:19:05.7051528+01:00
"3IP1",5,2017-08-27T16:28:05.7051528+01:00
"K2KI",0,2017-08-27T16:26:05.7051528+01:00
"CU14",33,2017-08-27T16:17:05.7051528+01:00
"GARC",31,2017-08-27T16:16:05.7051528+01:00
"FFSE",41,2017-08-27T16:17:05.7051528+01:00
"WK0Z",37,2017-08-27T16:35:05.7051528+01:00
"CIAW",73,2017-08-27T16:15:05.7051528+01:00
"ANNV",79,2017-08-27T16:23:05.7051528+01:00
"XX45",13,2017-08-27T16:18:05.7051528+01:00
"NRRO",60,2017-08-27T16:29:05.7051528+01:00
"2TRU",91,2017-08-27T16:25:05.7051528+01:00
"J1IP",66,2017-08-27T16:30:05.7051528+01:00
"BF0G",59,2017-08-27T16:26:05.7051528+01:00
"JEKQ",3,2017-08-27T16:29:05.7051528+01:00
"VSJV",76,2017-08-27T16:19:05.7051528+01:00
"QXY5",17,2017-08-27T16:07:05.7051528+01:00
"SUR1",45,2017-08-27T16:25:05.7051528+01:00
"JQTM",47,2017-08-27T16:16:05.7051528+01:00
"AXTV",17,2017-08-27T16:18:05.7051528+01:00
"UNU4",7,2017-08-27T15:59:05.7051528+01:00
"DBZG",0,2017-08-27T16:30:05.7051528+01:00
"BW5P",55,2017-08-27T16:20:05.7051528+01:00
"VZXG",0,2017-08-27T16:30:05.7051528+01:00
"XMSH",68,2017-08-27T16:24:05.7051528+01:00
"CU14",30,2017-08-27T16:19:05.7051528+01:00
"JEKQ",1,2017-08-27T16:33:05.7051528+01:00
"R4NX",20,2017-08-27T16:33:05.7051528+01:00
"21FQ",32,2017-08-27T16:32:05.7051528+01:00
"AO1H",10,2017-08-27T16:25:05.7051528+01:00
"UBJP",40,2017-08-27T16:23:05.7051528+01:00
"0KO1",9,2017-08-27T16:22:05.7051528+01:00
"YCRV",69,2017-08-27T16:28:05.7051528+01:00
"XCCN",3,2017-08-27T16:28:05.7051528+01:00
"ANNV",80,2017-08-27T16:27:05.7051528+01:00
"VLDE",12,2017-08-27T16:26:05.7051528+01:00
"Q3DH",73,2017-08-27T16:14:05.7051528+01:00
"1ZNS",0,2017-08-27T16:20:05.7051528+01:00
"DQTM",40,2017-08-27T16:18:05.7051528+01:00
"1ROG",67,2017-08-27T16:30:05.7051528+01:00
"M5BI",26,2017-08-27T16:15:05.7051528+01:00
"2TRU",95,2017-08-27T16:28:05.7051528+01:00
"DQTM",44,2017-08-27T16:21:05.7051528+01:00
"HXA2",6,2017-08-27T16:12:05.7051528+01:00
"2TRU",89,2017-08-27T16:22:05.7051528+01:00
"1PZ2",2,2017-08-27T16:29:05.7051528+01:00
"XIHC",66,2017-08-27T16:13:05.7051528+01:00
"UUYC",9,2017-08-27T16:17:05.7051528+01:00
"5LCH",79,2017-08-27T16:45:05.7051528+01:00
"Y0LZ",7,2017-08-27T16:19:05.7051528+01:00
"ALNY",82,2017-08-27T16:20:05.7051528+01:00
"H3XQ",43,2017-08-27T16:11:05.7051528+01:00
"GSWR",7,2017-08-27T16:14:05.7051528+01:00
"BF0G",56,2017-08-27T16:30:05.7051528+01:00
"UNU4",6,2017-08-27T16:03:05.7051528+01:00
"XUDH",0,2017-08-27T16:10:05.7051528+01:00
"2T0Y",3,2017-08-27T16:15:05.7051528+01:00
"21FQ",34,2017-08-27T16:36:05.7051528+01:00
"4U0Z",37,2017-08-27T16:17:05.7051528+01:00
"11H1",88,2017-08-27T16:20:05.7051528+01:00
"MFHL",67,2017-08-27T16:32:05.7051528+01:00
"WSZR",43,2017-08-27T16:28:05.7051528+01:00
"G3XP",24,2017-08-27T16:23:05.7051528+01:00
"BF0G",56,2017-08-27T16:32:05.7051528+01:00
"UNU4",11,2017-08-27T16:01:05.7051528+01:00
"21FQ",33,2017-08-27T16:37:05.7051528+01:00
"BRC2",12,2017-08-27T16:24:05.7051528+01:00
"3I10",62,2017-08-27T16:23:05.7051528+01:00
"DQTM",39,2017-08-27T16:23:05.7051528+01:00
"0AAH",44,2017-08-27T16:22:05.7051528+01:00
"HKPE",0,2017-08-27T16:34:05.7051528+01:00
"3HLN",7,2017-08-27T16:14:05.7051528+01:00
"REZR",70,2017-08-27T16:08:05.7051528+01:00
"WTKH",87,2017-08-27T16:34:05.7051528+01:00
"S0PH",16,2017-08-27T16:10:05.7051528+01:00
"0F2E",97,2017-08-27T16:25:05.7051528+01:00
"DBZG",2,2017-08-27T16:32:05.7051528+01:00
"BF0G",60,2017-08-27T16:33:05.7051528+01:00
"OKIB",44,2017-08-27T16:35:05.7051528+01:00
"4U0Z",34,2017-08-27T16:21:05.7051528+01:00
"YVGA",65,2017-08-27T16:36:05.7051528+01:00
"VSJV",77,2017-08-27T16:23:05.7051528+01:00
"UZBV",0,2017-08-27T16:22:05.7051528+01:00
"0U0B",43,2017-08-27T16:22:05.7051528+01:00
"OHBR",71,2017-08-27T16:16:05.7051528+01:00
"0F2E",100,2017-08-27T16:21:05.7051528+01:00
"BRC2",8,2017-08-27T16:25:05.7051528+01:00
"WSZR",39,2017-08-27T16:33:05.7051528+01:00
"3PMW",71,2017-08-27T16:25:05.7051528+01:00
"Q3DH",68,2017-08-27T16:17:05.7051528+01:00
"LJU5",0,2017-08-27T16:09:05.7051528+01:00
"G3XP",28,2017-08-27T16:24:05.7051528+01:00
"LZCW",83,2017-08-27T16:11:05.7051528+01:00
"DBLL",99,2017-08-27T16:17:05.7051528+01:00
"0KO1",7,2017-08-27T16:26:05.7051528+01:00
"UXWV",55,2017-08-27T16:22:05.7051528+01:00
"AXTV",10,2017-08-27T16:23:05.7051528+01:00
"DBWM",15,2017-08-27T16:32:05.7051528+01:00
"ZUZ3",50,2017-08-27T16:11:05.7051528+01:00
"5T3E",22,2017-08-27T16:17:05.7051528+01:00
"JEKQ",0,2017-08-27T16:35:05.7051528+01:00
"DBWM",10,2017-08-27T16:37:05.7051528+01:00
"FFAU",1,2017-08-27T16:20:05.7051528+01:00
"C42A",80,2017-08-27T16:15:05.7051528+01:00
"FFSE",43,2017-08-27T16:19:05.7051528+01:00
"UZBV",0,2017-08-27T16:23:05.7051528+01:00
"WTKH",83,2017-08-27T16:41:05.7051528+01:00
"W1A3",71,2017-08-27T16:20:05.7051528+01:00
"3G3Y",2,2017-08-27T16:40:05.7051528+01:00
"L3AP",44,2017-08-27T16:25:05.7051528+01:00
"WTKH",85,2017-08-27T16:38:05.7051528+01:00
"KV5X",32,2017-08-27T16:33:05.7051528+01:00
"EE0S",66,2017-08-27T16:32:05.7051528+01:00
"UYP5",3,2017-08-27T16:09:05.7051528+01:00
"BW5P",50,2017-08-27T16:21:05.7051528+01:00
"AO1H",9,2017-08-27T16:30:05.7051528+01:00
"CU14",28,2017-08-27T16:24:05.7051528+01:00
"AXTV",12,2017-08-27T16:22:05.7051528+01:00
"UBJP",38,2017-08-27T16:29:05.7051528+01:00
"HXA2",1,2017-08-27T16:15:05.7051528+01:00
"AHDH",8,2017-08-27T16:31:05.7051528+01:00
"R4NX",18,2017-08-27T16:37:05.7051528+01:00
"BEHY",99,2017-08-27T16:10:05.7051528+01:00
"UXWV",59,2017-08-27T16:24:05.7051528+01:00
"VZXG",2,2017-08-27T16:35:05.7051528+01:00
"AXTV",11,2017-08-27T16:27:05.7051528+01:00
"2T0Y",3,2017-08-27T16:16:05.7051528+01:00
"BRC2",10,2017-08-27T16:29:05.7051528+01:00
"EE0S",68,2017-08-27T16:30:05.7051528+01:00
"3HLN",8,2017-08-27T16:18:05.7051528+01:00
"UH1P",53,2017-08-27T16:17:05.7051528+01:00
"5LCH",80,2017-08-27T16:47:05.7051528+01:00
"LOL4",49,2017-08-27T16:13:05.7051528+01:00
"LJU5",0,2017-08-27T16:13:05.7051528+01:00
"JEKQ",0,2017-08-27T16:40:05.7051528+01:00
"DQTM",43,2017-08-27T16:28:05.7051528+01:00
"21FQ",28,2017-08-27T16:42:05.7051528+01:00
"M5BI",28,2017-08-27T16:17:05.7051528+01:00
"UBJP",37,2017-08-27T16:24:05.7051528+01:00
"XMSH",68,2017-08-27T16:26:05.7051528+01:00
"XIHC",65,2017-08-27T16:17:05.7051528+01:00
"21Y5",3,2017-08-27T16:14:05.7051528+01:00
"GHRC",75,2017-08-27T16:23:05.7051528+01:00
"2TRU",91,2017-08-27T16:30:05.7051528+01:00
"AO1H",4,2017-08-27T16:32:05.7051528+01:00
"QXY5",15,2017-08-27T16:08:05.7051528+01:00
"21Y5",1,2017-08-27T16:15:05.7051528+01:00
"J1IP",64,2017-08-27T16:34:05.7051528+01:00
"JWUI",1,2017-08-27T16:26:05.7051528+01:00
"S0PH",11,2017-08-27T16:15:05.7051528+01:00
"V20F",37,2017-08-27T16:36:05.7051528+01:00
"3HLN",11,2017-08-27T16:22:05.7051528+01:00
"XIQY",87,2017-08-27T16:28:05.7051528+01:00
"B5YG",1,2017-08-27T16:21:05.7051528+01:00
"CIAW",68,2017-08-27T16:18:05.7051528+01:00
"J1IP",68,2017-08-27T16:38:05.7051528+01:00
"V20F",34,2017-08-27T16:32:05.7051528+01:00
"DBLL",97,2017-08-27T16:19:05.7051528+01:00
"3IP1",0,2017-08-27T16:31:05.7051528+01:00
"FX4F",55,2017-08-27T16:08:05.7051528+01:00
"DBWM",13,2017-08-27T16:42:05.7051528+01:00
"GARC",29,2017-08-27T16:18:05.7051528+01:00
"HXA2",4,2017-08-27T16:17:05.7051528+01:00
"3I10",62,2017-08-27T16:28:05.7051528+01:00
"3IP1",3,2017-08-27T16:29:05.7051528+01:00
"1ZNS",0,2017-08-27T16:24:05.7051528+01:00
"VSJV",77,2017-08-27T16:26:05.7051528+01:00
"M5BI",30,2017-08-27T16:22:05.7051528+01:00
"K2KI",0,2017-08-27T16:29:05.7051528+01:00
"SKGG",34,2017-08-27T16:28:05.7051528+01:00
"MFHL",67,2017-08-27T16:37:05.7051528+01:00
"WSZR",41,2017-08-27T16:36:05.7051528+01:00
"WK0Z",32,2017-08-27T16:37:05.7051528+01:00
"OHBR",72,2017-08-27T16:20:05.7051528+01:00
"21Y5",0,2017-08-27T16:18:05.7051528+01:00
"UUYC",8,2017-08-27T16:21:05.7051528+01:00
"XX45",17,2017-08-27T16:20:05.7051528+01:00
"11H1",86,2017-08-27T16:22:05.7051528+01:00
"5LCH",75,2017-08-27T16:50:05.7051528+01:00
"DBLL",101,2017-08-27T16:24:05.7051528+01:00
"UYP5",0,2017-08-27T16:11:05.7051528+01:00
"5LCH",70,2017-08-27T16:53:05.7051528+01:00
"UH1P",49,2017-08-27T16:20:05.7051528+01:00
"3PMW",70,2017-08-27T16:28:05.7051528+01:00
"BW5P",51,2017-08-27T16:23:05.7051528+01:00
"11H1",84,2017-08-27T16:25:05.7051528+01:00
"5T3E",23,2017-08-27T16:21:05.7051528+01:00
"UH1P",50,2017-08-27T16:23:05.7051528+01:00
"GHRC",77,2017-08-27T16:26:05.7051528+01:00
"AO1H",6,2017-08-27T16:35:05.7051528+01:00
"HIRY",33,2017-08-27T16:13:05.7051528+01:00
"NRRO",62,2017-08-27T16:34:05.7051528+01:00
"R4NX",18,2017-08-27T16:39:05.7051528+01:00
"UNU4",11,2017-08-27T16:10:05.7051528+01:00
"VZXG",6,2017-08-27T16:40:05.7051528+01:00
"LOL4",45,2017-08-27T16:15:05.7051528+01:00
"4U0Z",34,2017-08-27T16:22:05.7051528+01:00
"B5YG",0,2017-08-27T16:22:05.7051528+01:00
"UNU4",8,2017-08-27T16:08:05.7051528+01:00
"JM3Q",83,2017-08-27T16:17:05.7051528+01:00
"XCCN",1,2017-08-27T16:29:05.7051528+01:00
"Q3DH",69,2017-08-27T16:18:05.7051528+01:00
"JEKQ",4,2017-08-27T16:42:05.7051528+01:00
"OHBR",69,2017-08-27T16:22:05.7051528+01:00
"DH5J",22,2017-08-27T16:43:05.7051528+01:00
"UH1P",52,2017-08-27T16:28:05.7051528+01:00
"MFHL",69,2017-08-27T16:41:05.7051528+01:00
"GZUU",48,2017-08-27T16:19:05.7051528+01:00
"V20F",40,2017-08-27T16:40:05.7051528+01:00
"DBZG",4,2017-08-27T16:33:05.7051528+01:00
"H3XQ",46,2017-08-27T16:12:05.7051528+01:00
"REZR",74,2017-08-27T16:13:05.7051528+01:00
"GSWR",9,2017-08-27T16:18:05.7051528+01:00
"DH5J",17,2017-08-27T16:50:05.7051528+01:00
"YCRV",71,2017-08-27T16:32:05.7051528+01:00
"M5BI",28,2017-08-27T16:26:05.7051528+01:00
"SWDN",3,2017-08-27T16:37:05.7051528+01:00
"ANNV",83,2017-08-27T16:30:05.7051528+01:00
"BW5P",55,2017-08-27T16:24:05.7051528+01:00
"BF0G",59,2017-08-27T16:36:05.7051528+01:00
"G3XP",23,2017-08-27T16:33:05.7051528+01:00
"ALNY",85,2017-08-27T16:27:05.7051528+01:00
"JQTM",43,2017-08-27T16:18:05.7051528+01:00
"1PZ2",1,2017-08-27T16:33:05.7051528+01:00
"FFSE",40,2017-08-27T16:23:05.7051528+01:00
"DH5J",18,2017-08-27T16:47:05.7051528+01:00
"SUR1",42,2017-08-27T16:26:05.7051528+01:00
"ALNY",86,2017-08-27T16:22:05.7051528+01:00
"XUDH",3,2017-08-27T16:12:05.7051528+01:00
"OKIB",43,2017-08-27T16:36:05.7051528+01:00
"LJU5",2,2017-08-27T16:14:05.7051528+01:00
"W1A3",73,2017-08-27T16:24:05.7051528+01:00
"0U0B",44,2017-08-27T16:23:05.7051528+01:00
"UZBV",0,2017-08-27T16:27:05.7051528+01:00
"HIRY",28,2017-08-27T16:18:05.7051528+01:00
"DBWM",17,2017-08-27T16:45:05.7051528+01:00
"QXY5",10,2017-08-27T16:13:05.7051528+01:00
"G3XP",27,2017-08-27T16:29:05.7051528+01:00
"FFSE",36,2017-08-27T16:27:05.7051528+01:00
"HKPE",4,2017-08-27T16:37:05.7051528+01:00
"G3XP",27,2017-08-27T16:32:05.7051528+01:00
"Q3DH",74,2017-08-27T16:24:05.7051528+01:00
"1ROG",67,2017-08-27T16:32:05.7051528+01:00
"BRC2",11,2017-08-27T16:34:05.7051528+01:00
"YCRV",69,2017-08-27T16:29:05.7051528+01:00
"EE0S",69,2017-08-27T16:35:05.7051528+01:00
"5T3E",20,2017-08-27T16:23:05.7051528+01:00
"UNU4",15,2017-08-27T16:13:05.7051528+01:00
"AXTV",15,2017-08-27T16:30:05.7051528+01:00
"4U0Z",38,2017-08-27T16:26:05.7051528+01:00
"XIHC",65,2017-08-27T16:22:05.7051528+01:00
"VLDE",12,2017-08-27T16:30:05.7051528+01:00
"0KO1",5,2017-08-27T16:30:05.7051528+01:00
"L3AP",39,2017-08-27T16:27:05.7051528+01:00
"0AAH",44,2017-08-27T16:27:05.7051528+01:00
"C42A",84,2017-08-27T16:20:05.7051528+01:00
"UBJP",37,2017-08-27T16:35:05.7051528+01:00
"DBZG",5,2017-08-27T16:36:05.7051528+01:00
"UBJP",39,2017-08-27T16:39:05.7051528+01:00
"ZUZ3",50,2017-08-27T16:16:05.7051528+01:00
"2T0Y",7,2017-08-27T16:19:05.7051528+01:00
"2TRU",87,2017-08-27T16:33:05.7051528+01:00
"Y0LZ",4,2017-08-27T16:21:05.7051528+01:00
"0F2E",94,2017-08-27T16:30:05.7051528+01:00
"J1IP",65,2017-08-27T16:43:05.7051528+01:00
"BRC2",8,2017-08-27T16:39:05.7051528+01:00
"Q3DH",73,2017-08-27T16:19:05.7051528+01:00
"0KO1",5,2017-08-27T16:35:05.7051528+01:00
"1PZ2",1,2017-08-27T16:34:05.7051528+01:00
"UUYC",6,2017-08-27T16:22:05.7051528+01:00
"GZUU",51,2017-08-27T16:24:05.7051528+01:00
"1ROG",66,2017-08-27T16:35:05.7051528+01:00
"21FQ",28,2017-08-27T16:46:05.7051528+01:00
"3HLN",7,2017-08-27T16:23:05.7051528+01:00
"LZCW",79,2017-08-27T16:13:05.7051528+01:00
"WSZR",37,2017-08-27T16:39:05.7051528+01:00
"3G3Y",6,2017-08-27T16:45:05.7051528+01:00
"GSWR",13,2017-08-27T16:20:05.7051528+01:00
"VZXG",7,2017-08-27T16:41:05.7051528+01:00
"UBJP",40,2017-08-27T16:34:05.7051528+01:00
"Q3DH",76,2017-08-27T16:27:05.7051528+01:00
"SWDN",1,2017-08-27T16:40:05.7051528+01:00
"YVGA",69,2017-08-27T16:40:05.7051528+01:00
"AXTV",15,2017-08-27T16:31:05.7051528+01:00
"HXA2",4,2017-08-27T16:22:05.7051528+01:00
"JWUI",0,2017-08-27T16:29:05.7051528+01:00
"UH1P",50,2017-08-27T16:30:05.7051528+01:00
"SWDN",4,2017-08-27T16:44:05.7051528+01:00
"2T0Y",4,2017-08-27T16:20:05.7051528+01:00
"MFHL",66,2017-08-27T16:44:05.7051528+01:00
"XMSH",68,2017-08-27T16:28:05.7051528+01:00
"MFHL",66,2017-08-27T16:49:05.7051528+01:00
"Y0LZ",8,2017-08-27T16:24:05.7051528+01:00
"C42A",84,2017-08-27T16:24:05.7051528+01:00
"WSZR",37,2017-08-27T16:44:05.7051528+01:00
"CIAW",66,2017-08-27T16:21:05.7051528+01:00
"DBLL",96,2017-08-27T16:28:05.7051528+01:00
"3I10",57,2017-08-27T16:32:05.7051528+01:00
"Q3DH",73,2017-08-27T16:30:05.7051528+01:00
"VZXG",2,2017-08-27T16:42:05.7051528+01:00
"21Y5",0,2017-08-27T16:20:05.7051528+01:00
"GARC",29,2017-08-27T16:22:05.7051528+01:00
"XX45",13,2017-08-27T16:22:05.7051528+01:00
"Q3DH",68,2017-08-27T16:31:05.7051528+01:00
"KV5X",29,2017-08-27T16:36:05.7051528+01:00
"HKPE",0,2017-08-27T16:40:05.7051528+01:00
"UNU4",12,2017-08-27T16:16:05.7051528+01:00
"LOL4",40,2017-08-27T16:20:05.7051528+01:00
"JQTM",45,2017-08-27T16:23:05.7051528+01:00
"5LCH",70,2017-08-27T16:54:05.7051528+01:00
"AO1H",3,2017-08-27T16:39:05.7051528+01:00
"1ZNS",0,2017-08-27T16:27:05.7051528+01:00
"UYP5",1,2017-08-27T16:15:05.7051528+01:00
"CU14",23,2017-08-27T16:25:05.7051528+01:00
"HKPE",0,2017-08-27T16:42:05.7051528+01:00
"ALNY",81,2017-08-27T16:28:05.7051528+01:00
"AHDH",8,2017-08-27T16:34:05.7051528+01:00
"UXWV",54,2017-08-27T16:28:05.7051528+01:00
"XX45",17,2017-08-27T16:27:05.7051528+01:00
"GZUU",47,2017-08-27T16:26:05.7051528+01:00
"REZR",78,2017-08-27T16:18:05.7051528+01:00
"LOL4",42,2017-08-27T16:23:05.7051528+01:00
"3G3Y",10,2017-08-27T16:47:05.7051528+01:00
"BEHY",96,2017-08-27T16:11:05.7051528+01:00
"GSWR",9,2017-08-27T16:22:05.7051528+01:00
"YVGA",66,2017-08-27T16:44:05.7051528+01:00
"NRRO",58,2017-08-27T16:39:05.7051528+01:00
"QXY5",8,2017-08-27T16:15:05.7051528+01:00
"VSJV",80,2017-08-27T16:30:05.7051528+01:00
"DQTM",39,2017-08-27T16:31:05.7051528+01:00
"Q3DH",64,2017-08-27T16:34:05.7051528+01:00
"K2KI",3,2017-08-27T16:32:05.7051528+01:00
"C42A",84,2017-08-27T16:29:05.7051528+01:00
"BRC2",4,2017-08-27T16:42:05.7051528+01:00
"FFAU",0,2017-08-27T16:25:05.7051528+01:00
"WTKH",86,2017-08-27T16:44:05.7051528+01:00
"SKGG",32,2017-08-27T16:32:05.7051528+01:00
"3IP1",0,2017-08-27T16:35:05.7051528+01:00
"VSJV",78,2017-08-27T16:31:05.7051528+01:00
"21Y5",0,2017-08-27T16:24:05.7051528+01:00
"S0PH",6,2017-08-27T16:20:05.7051528+01:00
"SUR1",40,2017-08-27T16:28:05.7051528+01:00
"JWUI",1,2017-08-27T16:32:05.7051528+01:00
"FX4F",52,2017-08-27T16:09:05.7051528+01:00
"GHRC",79,2017-08-27T16:31:05.7051528+01:00
"QXY5",11,2017-08-27T16:17:05.7051528+01:00
"0KO1",5,2017-08-27T16:40:05.7051528+01:00
"FX4F",52,2017-08-27T16:12:05.7051528+01:00
"OHBR",68,2017-08-27T16:27:05.7051528+01:00
"BRC2",4,2017-08-27T16:44:05.7051528+01:00
"1ZNS",1,2017-08-27T16:32:05.7051528+01:00
"VLDE",14,2017-08-27T16:32:05.7051528+01:00
"0KO1",9,2017-08-27T16:45:05.7051528+01:00
"BW5P",56,2017-08-27T16:25:05.7051528+01:00
"WSZR",36,2017-08-27T16:49:05.7051528+01:00
"3HLN",10,2017-08-27T16:26:05.7051528+01:00
"L3AP",38,2017-08-27T16:30:05.7051528+01:00
"3I10",53,2017-08-27T16:33:05.7051528+01:00
"JM3Q",83,2017-08-27T16:19:05.7051528+01:00
"JWUI",1,2017-08-27T16:40:05.7051528+01:00
"XUDH",5,2017-08-27T16:16:05.7051528+01:00
"1ZNS",1,2017-08-27T16:36:05.7051528+01:00
"DQTM",35,2017-08-27T16:32:05.7051528+01:00
"21Y5",1,2017-08-27T16:28:05.7051528+01:00
"G3XP",24,2017-08-27T16:37:05.7051528+01:00
"YCRV",67,2017-08-27T16:34:05.7051528+01:00
"5T3E",21,2017-08-27T16:28:05.7051528+01:00
"XCCN",5,2017-08-27T16:30:05.7051528+01:00
"DBWM",13,2017-08-27T16:49:05.7051528+01:00
"JWUI",0,2017-08-27T16:35:05.7051528+01:00
"DH5J",19,2017-08-27T16:53:05.7051528+01:00
"XIQY",87,2017-08-27T16:29:05.7051528+01:00
"JEKQ",4,2017-08-27T16:44:05.7051528+01:00
"WK0Z",36,2017-08-27T16:38:05.7051528+01:00
"CIAW",65,2017-08-27T16:25:05.7051528+01:00
"2T0Y",6,2017-08-27T16:23:05.7051528+01:00
"V20F",42,2017-08-27T16:45:05.7051528+01:00
"R4NX",22,2017-08-27T16:40:05.7051528+01:00
"LOL4",41,2017-08-27T16:27:05.7051528+01:00
"SKGG",34,2017-08-27T16:37:05.7051528+01:00
"BW5P",56,2017-08-27T16:26:05.7051528+01:00
"C42A",88,2017-08-27T16:30:05.7051528+01:00
"OKIB",45,2017-08-27T16:39:05.7051528+01:00
"S0PH",2,2017-08-27T16:22:05.7051528+01:00
"FX4F",52,2017-08-27T16:17:05.7051528+01:00
"UZBV",1,2017-08-27T16:29:05.7051528+01:00
"XIQY",91,2017-08-27T16:30:05.7051528+01:00
"EE0S",67,2017-08-27T16:40:05.7051528+01:00
"1ROG",61,2017-08-27T16:40:05.7051528+01:00
"DBLL",98,2017-08-27T16:33:05.7051528+01:00
"ZUZ3",53,2017-08-27T16:19:05.7051528+01:00
"SKGG",30,2017-08-27T16:34:05.7051528+01:00
"MFHL",63,2017-08-27T16:53:05.7051528+01:00
"XIQY",90,2017-08-27T16:32:05.7051528+01:00
"ANNV",80,2017-08-27T16:31:05.7051528+01:00
"1ROG",65,2017-08-27T16:41:05.7051528+01:00
"11H1",80,2017-08-27T16:26:05.7051528+01:00
"XCCN",4,2017-08-27T16:31:05.7051528+01:00
"MFHL",68,2017-08-27T16:52:05.7051528+01:00
"CU14",18,2017-08-27T16:28:05.7051528+01:00
"UBJP",40,2017-08-27T16:42:05.7051528+01:00
"DH5J",17,2017-08-27T16:56:05.7051528+01:00
"XIQY",92,2017-08-27T16:34:05.7051528+01:00
"XIHC",64,2017-08-27T16:27:05.7051528+01:00
"0U0B",47,2017-08-27T16:25:05.7051528+01:00
"3IP1",0,2017-08-27T16:37:05.7051528+01:00
"XUDH",6,2017-08-27T16:20:05.7051528+01:00
"UNU4",8,2017-08-27T16:21:05.7051528+01:00
"QXY5",11,2017-08-27T16:22:05.7051528+01:00
"WTKH",85,2017-08-27T16:51:05.7051528+01:00
"BF0G",59,2017-08-27T16:37:05.7051528+01:00
"FFSE",36,2017-08-27T16:29:05.7051528+01:00
"QXY5",15,2017-08-27T16:26:05.7051528+01:00
"AO1H",0,2017-08-27T16:44:05.7051528+01:00
"SUR1",41,2017-08-27T16:31:05.7051528+01:00
"3PMW",66,2017-08-27T16:33:05.7051528+01:00
"M5BI",23,2017-08-27T16:29:05.7051528+01:00
"3I10",53,2017-08-27T16:36:05.7051528+01:00
"LOL4",38,2017-08-27T16:29:05.7051528+01:00
"UZBV",0,2017-08-27T16:31:05.7051528+01:00
"AXTV",17,2017-08-27T16:35:05.7051528+01:00
"H3XQ",48,2017-08-27T16:14:05.7051528+01:00
"UYP5",0,2017-08-27T16:17:05.7051528+01:00
"W1A3",75,2017-08-27T16:29:05.7051528+01:00
"UXWV",53,2017-08-27T16:33:05.7051528+01:00
"VZXG",0,2017-08-27T16:47:05.7051528+01:00
"FX4F",50,2017-08-27T16:20:05.7051528+01:00
"3IP1",0,2017-08-27T16:42:05.7051528+01:00
"2TRU",88,2017-08-27T16:35:05.7051528+01:00
